VehicleId,Lat,Lng,UpdatedAt
1d844d65-a457-4dcb-a864-2fbfd2bd07c2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
999c774b-4259-4901-ac62-d4b621b6d1e4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
14183604-e102-4927-846c-33ec84b06721,34.69,32.96,2025-11-17 16:41:20.312479+00:00
133d5c18-eda9-43d0-8015-0b127d0efed9,34.69,32.96,2025-11-17 16:41:20.312479+00:00
cf571780-a528-4dd7-a82e-fdca6269a817,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8cc52651-b49d-4126-9506-bb38f938916d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5c5ceb9e-04c8-4c34-8143-419cb5f4c59d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
29384200-0d5c-4c34-9a8b-9ad8538e2e54,34.69,32.96,2025-11-17 16:41:20.312479+00:00
c4fb8846-4cd2-4c74-92e3-38e0080094ab,34.69,32.96,2025-11-17 16:41:20.312479+00:00
659f2bdd-4c40-4e80-859a-3e18d666c31c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
42fe2198-0361-4cc9-a0cf-13cca4223de2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d7bfc264-5942-4ea3-adc5-e9504f60c68b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f859eb2d-3731-4e14-8731-bfa61eec27cb,34.69,32.96,2025-11-17 16:41:20.312479+00:00
2b7319cd-f95a-4645-9db7-b59e170d0ab5,34.69,32.96,2025-11-17 16:41:20.312479+00:00
50292f8b-c386-452b-ac23-ef7e2fd0b14c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
02d9c0b1-0697-4874-9985-2310fc89edcc,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d3e5e115-a565-41e5-8190-31d48c31dc8d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
ab91cfe7-8aac-4dab-9cdb-803a72485ac5,34.69,32.96,2025-11-17 16:41:20.312479+00:00
1e5b7c4c-cf5b-42ab-a037-7b58cb9354ff,34.69,32.96,2025-11-17 16:41:20.312479+00:00
ddc0f3ce-fb25-40dc-9600-994998e047e6,34.69,32.96,2025-11-17 16:41:20.312479+00:00
179d3056-a01b-4ab9-b1aa-62b36930cb54,34.69,32.96,2025-11-17 16:41:20.312479+00:00
17cb0a62-314b-454e-9caf-e6a84148c882,34.69,32.96,2025-11-17 16:41:20.312479+00:00
92cde00e-b20d-426d-a7d0-fb52deb5b4df,34.69,32.96,2025-11-17 16:41:20.312479+00:00
021e5f58-5754-4990-b5e1-7084b32fec94,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b655dffd-fc12-4bc9-8259-e28cc542ba7d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4af7970f-1e8d-4513-b55c-092952559264,34.69,32.96,2025-11-17 16:41:20.312479+00:00
91292684-e7c6-4f53-bc86-b8bf537ba26b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
68e37d6b-da6a-43f4-9fbe-c2b6638b020a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
fdc30ae8-c8f7-4909-94f7-cfc827fcf7a3,34.69,32.96,2025-11-17 16:41:20.312479+00:00
ef701334-51e1-46d7-833d-46841e318363,34.69,32.96,2025-11-17 16:41:20.312479+00:00
762ce4ba-fc4f-42ba-a0f5-f82cbbade6c1,34.69,32.96,2025-11-17 16:41:20.312479+00:00
602d24dc-401f-471a-a63e-932cef3c5191,34.69,32.96,2025-11-17 16:41:20.312479+00:00
a7b27457-0077-4403-b777-3caf73ed1214,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4384499d-a22b-42a4-8c05-14dac99143fa,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9986e456-fda1-4b22-b71a-4a94a7a18a22,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b6e7b37d-a9c8-44c6-935c-3441afc83cff,34.69,32.96,2025-11-17 16:41:20.312479+00:00
481eb4c5-786b-41d9-afe7-09651ccf9393,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8d0ba5e9-4ff2-43e6-98ff-09ff312bf932,34.69,32.96,2025-11-17 16:41:20.312479+00:00
39d6db76-c0f6-4370-bda1-7542e7a92ce6,34.69,32.96,2025-11-17 16:41:20.312479+00:00
283edb51-010d-4bd8-a782-1ed188325680,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8ac56230-5fc2-4f11-9611-19e2964ad494,34.69,32.96,2025-11-17 16:41:20.312479+00:00
610ea9da-2bac-45c1-b7c9-9cc128f5e6a9,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9f529da9-97c5-4858-90fe-7e7a0e1fb9f6,34.69,32.96,2025-11-17 16:41:20.312479+00:00
2c0bae16-0ebb-4017-b4f8-58b486eb84d1,34.69,32.96,2025-11-17 16:41:20.312479+00:00
87281977-1188-4e76-bdaf-9379a8f2e64b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d98d62ec-937c-4fa9-b9e6-a81fee2b6960,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5bf61387-06e8-4311-a237-39751ad3fcff,34.69,32.96,2025-11-17 16:41:20.312479+00:00
10544b7c-2ef6-42d3-b26b-29dc11b5f153,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4ccd24a7-6cc0-4a57-95a3-705a47e26700,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8438ac3d-fb98-4794-b0d0-3a1372d813a1,34.69,32.96,2025-11-17 16:41:20.312479+00:00
692cd0ca-2b49-4204-b6c3-ea8e04ce3c34,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8d90f1ff-da70-4e9d-8572-88857dcfd9ee,34.69,32.96,2025-11-17 16:41:20.312479+00:00
1cfc257c-b1f3-4fc3-a360-d6ace21af603,34.69,32.96,2025-11-17 16:41:20.312479+00:00
82d6af36-39ba-42e1-839f-731bc027db81,34.69,32.96,2025-11-17 16:41:20.312479+00:00
1d2a70b7-4c64-4934-8555-ae5ec6e7d441,34.69,32.96,2025-11-17 16:41:20.312479+00:00
c06ee09e-d372-4247-8379-ddc1b5dd2453,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3b9b38ed-378f-467a-afe4-97bf2a2f054e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
53f14e19-a0d4-488c-87b6-cd3e635106a4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4c2f7976-20e1-479b-b23d-e84810079de7,34.69,32.96,2025-11-17 16:41:20.312479+00:00
128f4909-60b9-4cd3-b8dd-631a22919f43,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9a87e1bb-0188-4ff3-b70d-d827532a2a87,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4c639458-cee4-478d-bb05-edf4ea48e89f,34.69,32.96,2025-11-17 16:41:20.312479+00:00
aedd2eca-bd11-4c50-9970-0d6ff9b0e9bb,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9eb455cc-c606-46d9-9bb2-c50aaf960a21,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3a024735-fe84-4f6d-9587-eb88ab99fed2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e7da306f-4bc5-427e-ba09-0fd807575564,34.69,32.96,2025-11-17 16:41:20.312479+00:00
77148946-9247-43b1-bd11-3df44c4ef3b8,34.69,32.96,2025-11-17 16:41:20.312479+00:00
60e3af9b-a2ef-406d-b20e-adf18c961f77,34.69,32.96,2025-11-17 16:41:20.312479+00:00
7a369ac4-f212-4cc3-82e9-03d231d07ee8,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e5516c19-e7cc-4df3-8341-2278c6c327c6,34.69,32.96,2025-11-17 16:41:20.312479+00:00
c59e9782-2b14-404f-836a-1a9087ace6f4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b4353a22-8e23-4d3b-a91d-7283d6cd1ac8,34.69,32.96,2025-11-17 16:41:20.312479+00:00
89989ac4-6a9b-4ff0-b1c2-6016b5cd6fb3,34.69,32.96,2025-11-17 16:41:20.312479+00:00
80cfc82c-4806-4de8-8f75-e0bfd945bf96,34.69,32.96,2025-11-17 16:41:20.312479+00:00
85539705-2c09-4d39-8aa3-95b61d6bdd24,34.69,32.96,2025-11-17 16:41:20.312479+00:00
43a2c0c6-b365-4f9e-91ab-181707c2d9f7,34.69,32.96,2025-11-17 16:41:20.312479+00:00
1c9c32ec-2a2f-4254-a45a-a277c917b08c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b8fee42c-f587-4fbe-ab87-3cbaf47ac344,34.69,32.96,2025-11-17 16:41:20.312479+00:00
63c2bcac-867e-47b3-8238-15656ae98de7,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8b0b4d98-0e1e-4d6f-a6fc-ccdefd5f82f9,34.69,32.96,2025-11-17 16:41:20.312479+00:00
c98cb184-d9f6-4ed5-976f-647fe4df0701,34.69,32.96,2025-11-17 16:41:20.312479+00:00
66f80322-e463-4053-8774-a24673cb4daf,34.69,32.96,2025-11-17 16:41:20.312479+00:00
dcbe36ab-b985-4da9-9c38-063f6afc6063,34.69,32.96,2025-11-17 16:41:20.312479+00:00
259f7f70-f7c4-4099-a284-ec8347a55a58,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e87a1142-f052-4732-8eca-d4a6781c6532,34.69,32.96,2025-11-17 16:41:20.312479+00:00
91554829-089c-4a69-8151-818d46bb7812,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6c974c04-7ab5-4861-a741-d7f6050eaea3,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8ae59d6c-e3db-4a79-bd64-b54ab2ef141b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
705f6265-cd4f-4958-98d1-53018160082f,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f0b93587-936f-49dd-a405-0c3d22a5b3be,34.69,32.96,2025-11-17 16:41:20.312479+00:00
141279e4-77d1-4cf2-b020-7fb5f1ab26ee,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4abd881e-4dba-41a3-8888-1f16120ef51c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
ec99a844-e860-4b03-a5e5-d2356d6865f7,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d05853bb-74e1-4e77-93a0-6dab62ef2688,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5139a32e-2b62-400e-a749-9a4c8d586685,34.69,32.96,2025-11-17 16:41:20.312479+00:00
cedfcfa7-4cc2-4bdb-ac74-5b86cb2ec431,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d16b04a7-40b1-4c7b-8e1b-ba033fce0bea,34.69,32.96,2025-11-17 16:41:20.312479+00:00
85e5ab60-3e0d-43bf-9d14-91c7d098b40a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
53b18e83-2825-42b9-bee3-bc056a03a16e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3120def9-f6bb-4b57-bc45-659a931237b1,34.69,32.96,2025-11-17 16:41:20.312479+00:00
34819e52-44f8-495c-abe1-89bc2dfab346,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9e039ec5-58d5-4ee7-adb4-51d6d65ae100,34.69,32.96,2025-11-17 16:41:20.312479+00:00
30d6930d-d4ce-44a8-95fe-955e59e72a29,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b2071e43-c77f-477e-a369-e8a222b6aeef,34.69,32.96,2025-11-17 16:41:20.312479+00:00
50e1f313-2c4d-4ea8-ab66-ddb3ebdd8da5,34.69,32.96,2025-11-17 16:41:20.312479+00:00
0ef213f2-4272-49cf-906d-33728885926e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
980a13ee-707b-42f1-9072-2a8bd5bf46dc,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8bccb827-f441-436b-aadd-33eb741c35d4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
638a3801-9e55-48b3-8d2a-f36fb9b6babe,34.69,32.96,2025-11-17 16:41:20.312479+00:00
69aef782-d20e-41c9-9bfc-80899e977ce4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d14297cf-b7d0-4f00-b6d9-a506185af766,34.69,32.96,2025-11-17 16:41:20.312479+00:00
dbf04deb-388a-426f-bf20-32b14f1d7c70,34.69,32.96,2025-11-17 16:41:20.312479+00:00
44519f4f-d02d-459e-b28f-dca1b8f8d1af,34.69,32.96,2025-11-17 16:41:20.312479+00:00
57b01bf4-9209-4477-9c0c-92bb4e3d149d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
76a81a3a-7efb-4bbc-b69c-eb3a2a244d95,34.69,32.96,2025-11-17 16:41:20.312479+00:00
bbe2cf34-7570-40ad-9210-728decdb2295,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3c8093a0-f2ae-4dd6-8c27-97a94ee1790a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
a86c4908-b353-4118-8136-2d7a53127a44,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f5783d1c-28f3-4242-8a8a-7d3b67e4e3fb,34.69,32.96,2025-11-17 16:41:20.312479+00:00
78f2ecab-b976-472e-9e4d-1dd013ef77a0,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4df2f71b-fc95-4403-855e-1f3f887c03ef,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5c8b6a56-25ed-422b-9c56-4f79d7bae0c2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d5294637-ef44-4863-aea5-79165ede5048,34.69,32.96,2025-11-17 16:41:20.312479+00:00
76c125bb-5144-4e3b-8481-8894f0cae2f8,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e236a3b8-7404-42d0-8a61-5f6b7ac4ddb5,34.69,32.96,2025-11-17 16:41:20.312479+00:00
bee6b57e-3577-40aa-b45b-cdfb3452ef0a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
ab5d9318-02e6-4280-aacf-f84029ab8146,34.69,32.96,2025-11-17 16:41:20.312479+00:00
bfaa86d3-bc6c-4b16-aae1-7c4b6299cf45,34.69,32.96,2025-11-17 16:41:20.312479+00:00
828a56e9-de59-42ed-8c36-ca18065fe83d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
846513e8-ec87-489a-a373-ccca1390bdcb,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e890e33a-0528-4492-b5f2-4e458c82328d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
71b8dfe4-2ba4-4018-8829-a04e12116fb2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3edf146b-33eb-4e2a-84b1-41155e807c78,34.69,32.96,2025-11-17 16:41:20.312479+00:00
138bddf0-8083-4fae-895d-6952fa5684bd,34.69,32.96,2025-11-17 16:41:20.312479+00:00
74a71f33-5ada-4437-9e2f-687af58d2c96,34.69,32.96,2025-11-17 16:41:20.312479+00:00
ded2a613-86e3-40f5-a418-6c6fbfdb6c2c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
ebfe881d-aa63-4db1-91bd-b6983fbfeb09,34.69,32.96,2025-11-17 16:41:20.312479+00:00
317a4d40-7b20-40cc-826e-bd6f27db3b00,34.69,32.96,2025-11-17 16:41:20.312479+00:00
fa78470f-ad63-4a30-98ee-6b2d471cf63b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
db899201-337d-43d0-8ada-c7133ac30332,34.69,32.96,2025-11-17 16:41:20.312479+00:00
59f9459c-b650-4cd7-bee2-f28f9564ef5c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
81415b5c-73d2-432c-aa57-8ef8adda8dd2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6ddf49be-7c6a-4d38-93a2-f3927a41fcdb,34.69,32.96,2025-11-17 16:41:20.312479+00:00
bfa357fa-3fe7-4e5b-9745-187a98cc1377,34.69,32.96,2025-11-17 16:41:20.312479+00:00
27f69aaa-65e6-4f1b-ab7e-a3dd86a31f8e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e54100be-e8e8-488c-895d-a7067d710fcd,34.69,32.96,2025-11-17 16:41:20.312479+00:00
c2ba089c-3958-4f03-bd5f-66fd96fbbedd,34.69,32.96,2025-11-17 16:41:20.312479+00:00
cb506533-aec9-459e-8779-0dacb056214a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
efacf294-a05d-4762-9480-3d37c7f30ca0,34.69,32.96,2025-11-17 16:41:20.312479+00:00
78688d32-d3f9-42de-8d9b-3a6dbeab7b7c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
7d503c84-f1eb-45ed-9fb3-2868a5ee266e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
42b3adae-348b-4ccc-86f9-d2890f6f68bf,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e1a6ea37-59ff-48f5-ba54-0e60fe528004,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8076f795-bccd-47af-b112-d1ae3cd68e12,34.69,32.96,2025-11-17 16:41:20.312479+00:00
36020f36-be6e-4617-8739-492cae67b298,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8678f64c-6b83-4cf5-8b4c-70d2cb29d9f4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f2cde3e0-4d41-4262-a7a7-40c7127f9ca1,34.69,32.96,2025-11-17 16:41:20.312479+00:00
dd430a55-4f7e-4ab0-bacb-c548dcc17db8,34.69,32.96,2025-11-17 16:41:20.312479+00:00
eab57b1d-64e4-409b-95aa-b0859a22b6ad,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b07acc23-7dcf-4d3c-871f-9e8b56823b3d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
88a40d07-b149-4e81-850b-9c9067c0e53d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3285f24a-ed93-49c7-b932-ee27adad504a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
769337b4-d99b-4212-bce2-dcda7b860189,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d546bdd5-ff09-44aa-8a07-2ddd41606149,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b5dc4421-d9e4-4737-85be-85337045b93c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
fd479275-375b-46a2-bcb6-c4145373084e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
535facbd-06fb-4b6d-aee6-87d6d24c6ec7,34.69,32.96,2025-11-17 16:41:20.312479+00:00
daf0202a-0907-47ae-b438-c47787cf9abe,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9f7cbbcb-4b91-442a-b6c5-a6b1e8a60e0b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6e07ee44-88cb-46f8-8aa9-34242c129a1e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
545bdc45-fedc-4e1e-8e00-12d748137a35,34.69,32.96,2025-11-17 16:41:20.312479+00:00
75684e04-2492-42d0-b31d-e2f5635d2f78,34.69,32.96,2025-11-17 16:41:20.312479+00:00
a6b8857c-aae3-4090-90b3-6fceb198f584,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9619b945-3f11-45f6-9881-8a27f362fb10,34.69,32.96,2025-11-17 16:41:20.312479+00:00
7db931b4-2308-44e3-ad6b-df790e5f8b8b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
0fe5e5d0-af97-48ad-b1b0-0c70b6fded2f,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e86c28e0-caca-4ec4-ba97-21ea81732d06,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f323c0d4-a325-44e5-9495-b6a202029e00,34.69,32.96,2025-11-17 16:41:20.312479+00:00
66d086c6-aca3-4cf2-bdfc-868ca91670e5,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9d18f81e-9197-4f09-8610-4ae3fca1aa93,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6f7902e1-9c6f-4c9a-aeb4-d2a644ceedcf,34.69,32.96,2025-11-17 16:41:20.312479+00:00
7f038c82-f031-422d-8527-f17addebd3b1,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e4ccf5d9-1264-4301-ba9a-e9e605c5c88a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
1345c7da-e76a-4b35-8d9f-b51ba86ee0d2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
efe531a6-7b53-443a-9c92-4786ecebc774,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d9249151-7737-418a-80bb-914faad979be,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3a95c36e-dfcd-4029-8275-d1d414f100db,34.69,32.96,2025-11-17 16:41:20.312479+00:00
578466fe-dd5f-4f2f-a617-fdc86027f3e8,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e54d95f9-3990-48f6-a025-695572716e9d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f9c22dd0-ae73-4455-b401-93b28b9b5bd7,34.69,32.96,2025-11-17 16:41:20.312479+00:00
435cc9ce-fbef-4c16-b886-367a135042f4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
81565173-72f8-4c9e-b798-05a77f7df742,34.69,32.96,2025-11-17 16:41:20.312479+00:00
44ff0930-feae-44d4-b3f3-174da0bd0bfc,34.69,32.96,2025-11-17 16:41:20.312479+00:00
eb8c39b6-17be-459a-b435-6a6c1736748a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5ed1fbcf-f742-41fe-8acb-4fa7f9edd4ad,34.69,32.96,2025-11-17 16:41:20.312479+00:00
714d949d-3032-4f2f-8074-c4ed820f42e2,34.69,32.96,2025-11-17 16:41:20.312479+00:00
270468e7-28d0-4e41-9d7c-f438f780b989,34.69,32.96,2025-11-17 16:41:20.312479+00:00
98d4baa0-a169-4fdc-9e39-42da885983cd,34.69,32.96,2025-11-17 16:41:20.312479+00:00
cedbe059-c51b-4430-9118-d4058a2a9c77,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5607d540-26a8-4d57-b301-f8f7861bb0fa,34.69,32.96,2025-11-17 16:41:20.312479+00:00
7d9c69ac-db8b-45f9-ab65-60456403c001,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4f2529b4-b935-47bb-bcd3-28a5ca9e54f3,34.69,32.96,2025-11-17 16:41:20.312479+00:00
8fec485e-697d-43a4-b24c-aa8cd8130793,34.69,32.96,2025-11-17 16:41:20.312479+00:00
a585a48c-c9b8-4c3f-8b5e-f5bda756ba58,34.69,32.96,2025-11-17 16:41:20.312479+00:00
9eede3b8-15a6-435d-b66b-59bf43541a78,34.69,32.96,2025-11-17 16:41:20.312479+00:00
a07ddf54-a9d9-46d7-96cf-ff5fe6d7b46a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6638241a-e209-4beb-8730-ea7c9997d3ce,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e8c5d9db-5ad2-41df-be3f-57a2145ef98f,34.69,32.96,2025-11-17 16:41:20.312479+00:00
88979b9d-af4f-4496-a081-e1842edff36d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
776f6837-701d-444c-9841-584454f0c19e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
a8da3581-22d2-4c73-83ed-f0f6d48929bb,34.69,32.96,2025-11-17 16:41:20.312479+00:00
7805b99b-1643-4290-ba04-31d68015d750,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e42bd7b5-4415-4b3d-94cf-d10acd57aa3d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3714ee27-192f-4642-834d-6aa38baef985,34.69,32.96,2025-11-17 16:41:20.312479+00:00
57b51628-c25a-4299-a8b6-d718dba47ca8,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b1c8a5a5-cc5f-41a3-9f7a-6874fb631894,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3aa46fb7-f849-41bf-beb0-0424dbb9ffdd,34.69,32.96,2025-11-17 16:41:20.312479+00:00
d230943c-d084-4f21-befe-3c81d0225a3d,34.69,32.96,2025-11-17 16:41:20.312479+00:00
35d6a83e-b3fb-44ec-8dd3-9ab45fadf7ea,34.69,32.96,2025-11-17 16:41:20.312479+00:00
dc8a42e7-5ebf-4475-86bc-97c32d4d30be,34.69,32.96,2025-11-17 16:41:20.312479+00:00
eda64f6b-40f2-4ec3-bf64-1c24a2bfad8f,34.69,32.96,2025-11-17 16:41:20.312479+00:00
c68a06d0-edc6-45cc-a82a-8cb001336b68,34.69,32.96,2025-11-17 16:41:20.312479+00:00
987ba09d-b466-4ca8-bc3a-75ddd6537c5b,34.69,32.96,2025-11-17 16:41:20.312479+00:00
0e9b3437-1334-4fa0-8bd9-568f4c81d502,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6b7aa392-a8de-43e4-a7ea-01fa4f538619,34.69,32.96,2025-11-17 16:41:20.312479+00:00
bee4f8e3-ba0e-4c9a-b73e-03abbf4504bf,34.69,32.96,2025-11-17 16:41:20.312479+00:00
c0f376ca-58c2-4db8-a439-4357d5edf2ba,34.69,32.96,2025-11-17 16:41:20.312479+00:00
b2f88aec-b11c-494c-b4c9-5479e426b5f3,34.69,32.96,2025-11-17 16:41:20.312479+00:00
32263afe-fbc8-4a3c-b92a-99d325c43851,34.69,32.96,2025-11-17 16:41:20.312479+00:00
7cf3335b-070f-4027-a8e4-fab629400d66,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f283edcb-21f8-482c-93e8-cdd233ea0984,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3c8b7f98-9488-4b00-9997-04e24ffbaf29,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f870c7bf-a48b-4541-bf2e-d42d30260bc4,34.69,32.96,2025-11-17 16:41:20.312479+00:00
e280ab92-a306-46a9-a75e-d911a39e5bfd,34.69,32.96,2025-11-17 16:41:20.312479+00:00
38969dde-a203-4a62-8f6e-93d0ce14fe54,34.69,32.96,2025-11-17 16:41:20.312479+00:00
fe0a2232-9150-4ead-8b8f-96e9a31f5f5a,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3673768d-315e-4539-8a52-721fad795145,34.69,32.96,2025-11-17 16:41:20.312479+00:00
58717df7-cd46-453e-8ea1-6fafe88e4f00,34.69,32.96,2025-11-17 16:41:20.312479+00:00
28884014-99c6-4c5b-a41e-f7d92fa8c651,34.69,32.96,2025-11-17 16:41:20.312479+00:00
0b971952-ce56-4122-9ae4-5046dfafee87,34.69,32.96,2025-11-17 16:41:20.312479+00:00
4163282a-25ef-4455-bc8c-c6902246225f,34.69,32.96,2025-11-17 16:41:20.312479+00:00
bd4d36ba-64d3-4b03-9391-74923f9c2550,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6bff3014-96cd-45a6-9754-d5c9eb6c8789,34.69,32.96,2025-11-17 16:41:20.312479+00:00
2950508e-f396-4999-9e16-d987f9c223f5,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5a7bc774-b5e7-4637-8a31-84b32cd948a6,34.69,32.96,2025-11-17 16:41:20.312479+00:00
87be4475-75be-4ab5-a549-fc5c6fa970ff,34.69,32.96,2025-11-17 16:41:20.312479+00:00
3fab3348-9359-4b4b-841e-6dec5d1200c1,34.69,32.96,2025-11-17 16:41:20.312479+00:00
6b3c0eb5-877c-4656-b3ce-8f07300457fd,34.69,32.96,2025-11-17 16:41:20.312479+00:00
02b7bce5-029b-4cf3-86d8-6df33c73cd55,34.69,32.96,2025-11-17 16:41:20.312479+00:00
5b2ad6a3-6b4a-4699-9a59-abca3fafce9c,34.69,32.96,2025-11-17 16:41:20.312479+00:00
12c45ece-0caf-46be-9cf4-d34d2267db6e,34.69,32.96,2025-11-17 16:41:20.312479+00:00
f8127176-a7df-489c-9bfe-d409a5086761,34.69,32.96,2025-11-17 16:41:20.312479+00:00
a395a3e8-9b94-4ce5-a611-03c1c448bb38,34.69,32.96,2025-11-17 16:41:20.312479+00:00
