UserPreferencesId,UserId,NotificationsEnabled,Language,LocEnabled,Timezone,PreferredPaymentMethod,CreatedAt,UpdatedAt
fcc8b48a-3d19-438d-a655-4caae75d5bfb,08035172-4b7e-4ea8-8ebb-b40dce2789f8,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
096b4b07-de0c-459a-bfa4-58f33c48ccef,5be44b4d-7fe2-4790-ac92-9d666c7a7cae,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
bc34853e-bbf3-4d5f-81c5-8614c52fe745,dde0e43a-01a4-4c05-b1e9-9e544a03317b,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
f11c05a5-ca86-4a8c-804e-a873eccaa1ca,4ac6ff25-56ba-40bf-9905-195260169de5,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
73a862c3-8b20-4d15-8931-1fa89b4ba9b5,97159ab3-61d2-4945-a3eb-7780ec78c105,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
886b0627-e69c-4a91-af82-64fca3684666,96af7f86-3c5a-4ff2-8fb1-5ef9b96575e5,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
f6e1a33c-c48e-4c25-9a61-715e43dca112,30d5e036-8d45-4fd8-aa2e-1fb9c4868bee,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
ffc423b5-c2e8-47d4-85f2-fde96b07a878,a1869735-6de9-4454-81b2-3075e1eb4a71,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
043d5bd5-9662-468b-aaf8-e801fd41d3b5,17001404-5ae3-4fee-9538-156ae55078b7,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
42ecd71f-99f3-4e30-948f-8d39f2d5e73b,91a3cab7-e4a8-49f0-a07f-abcbf4925e43,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
623c7660-942a-4aee-a0b8-54a57621ddaa,69521ab5-80d9-4950-9f66-1c2447364525,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d9a1d1d6-4229-4ab1-b3f5-3aced878003a,cbd1c515-d3e9-467c-a5b0-0c45a1d4cd1e,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
5dfaa1c5-386f-4f6a-b904-a4b425b954e2,62868885-4268-4c1b-b3cd-2542667eb9b1,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
cef47f51-5425-4a9c-8281-bf4efbe4fc0f,06fa6c54-64c7-498a-8288-680eb5ffb0e0,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
5d24605a-37e2-4a19-845f-c79f14ad9847,ba073082-e506-4781-bd9b-dc64f5289274,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
ae5e6faf-bc2f-4835-a608-e0ae70406ae3,8fa5f07c-3444-49a7-a6e3-6ffa76f26f4b,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
84bb0de7-7da9-4d94-b4bf-8a439ed9db86,620fbfcb-f177-44b7-bbe9-e3d2d7f19d7e,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d1c14d86-e685-4b5b-bc02-cbfb27b7ed1c,51bb3ef0-052e-4e8d-8379-b5274898563b,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
8a2135b6-1807-4e28-988f-71ab0bb88bdb,decd8e72-242e-486f-b29a-5e85488dd790,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e0e6cef2-d6f5-4694-a9d9-cd0456fc7dc0,6938cc1b-05df-443e-8f65-cf9e0e3f0bfe,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
97480b4c-b1c2-4156-b79a-6ffc5fbe515b,5a031c64-c0eb-48da-ac86-54ae58c2c1f2,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
4d21a0b2-39dd-4dc9-963e-986538c5ef98,dfbf0a59-7647-40bf-b859-3a20ee932972,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d152a0a7-2223-4376-aba7-1376cf40dfd3,8899e7c2-ad74-4442-bbab-b52b8b8ac286,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
8ffffb65-b455-45e3-8b34-20401beb90b8,1571859b-d43d-4263-8e6f-ff2c6b7c93f9,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
ed2fc0f0-97d6-4fde-b157-c6a15836e246,43a859d6-8da7-4a3c-8359-21ce1ea04105,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
eec8c059-f00b-4da5-b66a-d697ee736ce5,2597f0fe-2ac6-4a54-a096-446971a0b08d,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
b0ad1458-c1c9-4a0e-88b4-58e9233faf80,b42f11c9-f658-4ea0-9cfa-65cee0f1c91f,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
cff464f9-017e-4d6f-ace1-fa8b22be55dc,0f5b6912-b3d9-4a52-941f-a52c98acaa3f,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
7e018e13-0670-4662-8a46-3587a7218546,d3ab5073-1161-4c62-a5d2-f0c06594ba53,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
4d6fc6ce-881c-4654-8d2f-63a3fbe461dc,ed12c11e-276a-4ab5-8876-c6150581f321,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
84979ab5-96c5-4147-9c38-2b35132c65df,f293ab54-e297-46c9-a6c9-4a34f454b8f8,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
9032015e-b059-452b-b873-3bb24e22ed88,3c79eb46-f8b8-40b3-96f6-3468e988e08a,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
32a23754-1e7e-42dd-8d99-aff99fe9f849,4f88a713-cdd7-453c-9019-391a46ed35b9,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
ef3b3bb0-887e-4a27-9250-a68cffbcaf25,4561e4e9-2dd1-4eb6-b9d3-d58db2cad5d4,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d45e700d-f38b-4303-95ad-f07d845b21e0,6a2c4598-e554-4c2f-81a2-3a99c4deb8ce,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
26e09175-b42b-4b30-a6a2-249fd19de1b2,1a855949-de69-437e-a95f-48a7171529a7,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
5268b2d0-0502-46a9-adcc-2e7881c0812e,e44cd833-4be9-4404-a7dd-086ac52059c6,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
30823c78-d953-40df-9409-56367676651d,c730275f-69a5-4b6b-8730-d9b6d9715a90,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
196a4f3d-10cf-4e12-ade3-5228a2e04ae5,1eee79b4-c3ac-4d97-aa74-4c875f183388,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
4cf612b6-6715-4d63-a676-7d9be8df1a84,22e61ca7-b4e1-4756-aa33-898af343e81a,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
ec6a9dfc-b2e0-46ed-aa42-d1def6354e53,0f7c73ef-e942-46f8-b6d7-9211febac092,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
940441dd-0513-4c07-bbc0-417042ec8dfd,c9a42751-7aab-4327-a84e-eb32c41d3c38,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e9df745e-1155-4491-848c-5652b6f939c6,3ce83b36-96f7-4c27-833d-942176b1a10e,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e9279b7a-2307-47a1-88a1-c277e573e802,52882e07-53b6-4534-b26f-4852a3b75d39,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
1d3f53ad-76ec-4f2b-b320-ea82cadbaaee,ce77d876-b98c-418f-b816-112276b25c9c,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
f042d5a2-f460-4629-afd3-0869dc0df2a7,3e62a754-4460-4ee7-bfe9-7d7086beabe1,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
515a9652-7e3b-45a0-a343-11d649a694d0,fa4e50fb-c116-4a63-9297-2f2239284121,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
a4f9cba9-f362-464e-aad9-3a180428be5c,036ba364-35e8-41c9-94af-c4b288e0009c,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e7e66b93-93e3-43f1-a2dd-1bbd1a474722,7c91aed9-7d9a-4073-89f4-2da56573e61f,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
7b5ab326-96cc-44de-873b-a8d44c8c13a0,73148f6a-f827-495a-90ff-b40b19f6a0c1,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
27e42a07-d50b-41e3-9e91-f0d635c5bf0e,b03016c2-2313-41c2-92d6-6a78f761c8cb,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
c3f3d6e4-2e63-465d-863f-c2d1b0fa8a05,d934f959-8a24-4c92-a105-52fcaea2c082,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
19f3c2d2-a39f-4bfc-9588-f6b8ed93cb4e,eeed3e52-3dd3-4664-9c1d-b901c448fa79,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
44c21729-7b62-4c16-b049-1f6c5ecacd71,bde83e1c-0429-4f16-8f94-0e9b7383eafd,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
c5856067-3295-4e04-843f-2b5301659c57,768105be-cf5f-48c2-9274-24bf656262c5,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
be2ae06c-b4eb-4782-a287-4566c1285c24,91117c1c-d699-403a-b322-97006e350046,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e47819c3-00aa-4c62-9674-fdfb073369ac,cb323c2f-7e6c-46dd-8202-c858454f8bd0,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
ef619534-19e4-45be-93d2-cbebcd8dcecb,36ea405c-3dab-496b-95a1-436f31769239,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
092ab5bd-b510-4971-af9e-49862a03a674,6e62f1a2-5357-4a05-a24e-a42807f08c75,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
2a9859ff-3a8a-4f7b-8066-890959ce4657,18c594c5-6492-4439-8be0-9cd12e826ea9,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
609860c7-0d5e-434e-bc0d-cab844b7c994,188c8e97-88e5-4dc4-ac8d-8b746c2d98c4,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
420d1986-9f09-4822-a8dd-c4e3295635f3,d0b36131-de42-4af3-aa6a-77c10810ac7f,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
c1935a63-547a-4370-88ef-faf271541242,09b87ca2-3513-45f4-aade-ba237364a4cb,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
6ab54876-a94a-44ef-a65f-f1df774aac5e,54870cbc-21d0-4900-a8a2-64c73dafdf4b,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
1c1cb6ff-1998-4bf9-b27e-b2e055048f24,518ba0be-dee7-4082-9775-5978a89d5d98,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d06796b9-fa5a-49cc-95ba-12a5f2d90619,fee90902-e9ce-49da-ad8a-1e791a056884,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
1c6a2849-3856-4a0b-94a3-cc18ce2f7a4b,ff9ee9ff-67b0-4ea1-8d3c-97ebd0388959,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
fa361d30-2a07-429a-9473-0e0a98ebca25,72e4bbe8-4ae4-40c8-b5ed-5202d9264ad8,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e8f0e6ab-1f38-4b22-8ca0-43fa209a394c,31e55d01-0652-4118-964c-7de542d30a1f,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
c25b4fdd-085d-4040-b061-b5a2c829c2a3,76247ff9-8a03-42d5-afd3-2ea98d991740,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
184232b2-e367-4445-a502-f0af225309df,720850c2-06df-4268-8dd4-6b4db47c2132,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
02d45e66-88ea-4270-9992-12dbd0efe33b,5fac3feb-ba21-4a09-a4a7-3260ebd3ab20,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
0a7cfe62-04bc-48b8-8cfb-cfc7d3185402,a735a4ca-e516-4479-adf4-cebee40247c1,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
2d110a53-8817-473d-8447-7cd868e12631,f5a318f1-a0c1-402d-ba75-44009b3b5d77,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
efd5be76-5920-482e-9535-80321accffc2,3e7522ab-cd08-42da-91e1-fdcfb4eb53df,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
5c241120-db88-48c5-a5ee-7939bbe7af3b,336b16a8-0b13-4121-b808-17640e7ec756,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
a15904f1-2dad-4cac-b194-37d774c490a8,f9b7c0da-bb6d-4026-9972-6b3666a14599,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
2a1aa73e-12b7-4730-80b7-e5ff50d648cc,3b9bb511-5a36-4bd0-bfdc-e14be18ebcdc,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e080e119-fef8-4e09-8a6f-e655067189fb,7995699c-d4a8-4165-89af-4ca96d148c45,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
dacafdaa-e4d6-4801-a862-1a550f34c9cd,5219a4f9-4afa-4eb4-84f9-40493f412535,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
7a56291c-636d-43a6-9fe0-2d0dfac14f0b,b62297f0-a9b7-4079-a7f5-67dc3eba7535,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e175a23b-0497-434b-ba3f-d79f004dd778,84ff1fb9-493a-409f-95d6-97dc8ca0ebf1,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
809a1392-5df2-402a-8a1b-7cd2fbad8960,f4b2c9c1-e3bb-4b36-884a-de12e365a8b0,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
365257af-e67b-4854-9135-c3c7bcaf97c2,5a582213-6062-4649-9c27-57a0b34b3b0b,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d9a7befe-46ea-466f-9061-92e52a686772,88a7e92b-11fa-4606-9d5d-69b938c45861,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
65839d3e-d7b9-4392-8305-b717d047b552,d54a531c-077d-41d0-b496-4294d796a898,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
f0855be8-0faa-423d-b010-75ba70f87678,0386f22a-bf80-4522-a167-eae1aa91fea9,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
fb392948-e344-46ba-9ed3-466031cf1cfc,ae5a3429-8d16-442a-a11e-3cc11d052677,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
fb4a5644-2fdb-4708-899d-9835b12e9180,b4a0bb3d-8061-4e08-ae68-07422408fc43,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
b242bf22-40c3-42bc-9e83-69b5ea687ec0,4ebe59ff-568b-47b9-a3d3-46f237654ced,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
08e89c95-db6d-47c9-9974-5ad3a9bf012e,e5659458-91a9-4ef7-9564-c0061ab660fb,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e9536ac8-8a67-484b-9da8-57944f1ac786,5dc47a47-f314-4120-b334-795e8c71f102,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
38188ebc-764c-4c6c-b84f-2785fcfb022a,99b08d4b-7c53-4a06-9358-366fa3b43869,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
5044a747-b4bf-466f-bbee-e1f4fcbf05ae,92a8fec5-e6ce-4c0a-97b7-abefa59599a2,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
9e31405d-c62d-4b1d-8961-7e4fe0f97196,7c27311a-7f51-4908-b588-7ed544ac3ceb,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
7dbc8d41-97bd-4e74-9435-478b7824471d,762fcf0c-590b-4b4d-8979-43072a11c1c4,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
72ff0602-0395-4f20-9a8f-432849dfd54c,975173c5-5ebe-4111-9822-debbc86bd628,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
528dc2ec-493c-4100-ad11-751b654e3ee8,9ad84aff-d144-4cb5-b988-23c54ae5e3c0,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
381acf06-e945-40ef-ab72-61514776aad8,720c2434-ca01-4bf5-9d7f-ccad63945946,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
cb1edb8a-8811-4418-a8b8-4767ed3b559a,074f3b58-124f-400c-b161-687d12183130,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
296e8ec5-2af7-417c-82e7-484bdc112e1f,579660e7-9313-4a77-9f12-3a3ab00f15e0,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
a3753cc5-5010-49f0-bd7d-02940c6142f1,c80031dc-770e-4117-9654-a4ec6abbf65f,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
0c0bec48-f3eb-4a3d-99eb-d10121582822,57da44ec-7269-4312-9ac3-e40f10b91d54,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
35c6d76d-b1b5-40ae-9f92-a2aa7ae7f0a7,b9100718-01a4-4ead-9c86-6206233360ce,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
6caafaf7-a941-4205-b3f4-09c78eda31e3,3e4d0004-7243-4924-8816-7efc4961fffb,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
c7fc5e96-52c7-43a9-bae6-b317fd040f41,0852304e-b332-4b7c-b2e1-b76dc315571c,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
7a70cda2-6e0c-4578-b068-469efa112fa7,715c7a3c-453d-41ec-a5e4-018b9673ac31,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
46728a5e-8ffd-4abe-9c80-158c46c0480b,c29aaf32-d6c1-472d-b2ca-7daf309965f0,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e8e49a15-dee6-44d4-b0f8-972ee5c4b159,c4dcfb87-a20f-47a9-9768-db123a6d28c0,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
9085bbf3-9e44-46c3-9b23-dcbe4daa45f6,83684435-d89e-4558-b19c-e3d2410ea403,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
4dbf142f-6aca-483b-89f6-a89c463e043b,f5332875-a590-4805-bcb2-9601ac8f6846,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
190a1b33-2906-4162-b52e-c58dc264d04c,cadf7fc3-a016-40ed-9c48-119e0770b9ac,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
1e7ee2fc-1c66-4635-86b0-1b6847755ef7,80d822a4-cd3c-4049-9fc7-ebc33268ec74,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d5140be4-f73c-4784-87a9-96d69870828b,a465bd31-08c3-4d56-a74a-6a02a829e605,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
586be0f8-8da1-438f-9331-aecd14d68585,9c8ea16b-d2d1-48da-a275-fb98f9a19ced,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
31060c3f-6d9d-437f-af04-88cbcc430d91,89e46ca9-e7ff-4995-94f3-dfffeb895408,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
12277b81-2504-4341-8c04-1b7e547ba159,7fcb90a7-d641-46e8-9a22-5bb832e93dc8,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
a3f65b4d-d955-4895-b5e3-0c6173008268,88da99ad-6b45-4efc-a638-00ec3dcd7c0a,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
26a36c5f-f5b2-440b-9c65-043509076b9b,b4cd5902-3d8e-43c0-923c-606835ec391b,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
4f50c361-290a-4825-9ca7-3410a2a3b0d5,2f58116c-042e-4124-8687-e90e3af19455,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
bf8e4eeb-ed95-4254-b182-1abfa999a05f,55db62af-6675-49f0-a9b0-5799b8eacb78,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
b2e5537b-0195-4f5b-bee7-0080ed30b11f,a2900645-f656-4c9f-8d74-b89fa477a739,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
4aad3acc-f22f-4d56-813c-c800ec1eaaaf,587dcd8e-566b-4e44-94c3-828a7623463d,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
1897fc9a-567e-4bb2-afc5-4eb4f091e64e,89f1acc4-852e-49ff-aed7-d300524877c9,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
c5f0150d-5558-4545-9709-16bf296e84ec,2a1ff7b4-cbd2-419e-9a61-8e5af46c0e8a,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
b78761bf-cfe3-466a-87df-05b0652dc471,740c01f3-b0ba-4cdc-825f-710c6dd06242,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
b8ffa0f1-a36c-4100-bde6-7c524fa8699a,d93125b1-2e91-4c31-8968-3d9c11c08033,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
a4f157a4-eb3a-47f6-ad6b-ee8230661576,3f7a6799-8725-4f56-9ed4-2bbc86ed44f0,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
3ac0f540-5b6f-4446-82e8-8f65b2037571,3728e647-9b8b-4188-8d5b-557eace58fb5,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
d49fe220-cf5f-440b-a95c-9942b9f0cef7,9d49a6cc-4002-444f-b901-5bcf417f487f,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
6eedac23-6963-4b65-bc84-9511de3fa624,a395c92e-9c2e-4b5d-bfe6-bdab377aac4d,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
fc089a98-d37f-4eb9-b4e0-1e3c367c5529,e22813bb-394f-4ae2-b086-bcff55c1ab72,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
5eafe012-fda3-435d-93f5-b73a5ec8b93c,ea268430-0895-46bd-abfe-f1854dff3a9b,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
3db09d8a-235c-48d1-b82e-39068f3562a1,bb9a3ba0-289f-46ba-a065-f5aa41809e0f,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
9c5fb53b-2247-4958-9534-56d87434abd9,0e743565-e016-4459-8731-76172b4e1c3a,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
639104dc-c06e-4879-816e-1197302c83f6,662eaa2c-4141-4340-a0df-bbde2cc0407c,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
f27a90ad-2524-4c69-8cfb-6ca8e27338ea,80073ede-3333-49d3-a144-80ea5dcc9c41,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
325acb62-8550-4dd8-98ae-775eba227a0b,20c8045f-e55b-48b7-8223-20dd3fcf61b5,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
862102f0-efa8-4403-a120-210e757628aa,c216f777-eb83-43b4-8373-bb47a7c93c01,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
0b4d13ea-414e-4575-b9ac-83dfc509ca9f,9c4a1349-2fb4-4cec-aa0d-68cc58fd111f,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
6f09acc8-3934-40a9-833b-af3131f7756c,8e3161d7-5c49-46ab-aff1-798bebcf935c,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
e21f9865-3bed-4905-be94-9a0415521b32,5b3b1eed-21d7-43d5-82c0-40197d92b464,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
af2da237-3630-4192-b12c-9f7ccb22bbf3,5fe12669-d025-4b3b-854e-4cd5a729468f,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
b06556a3-743d-42d4-9556-56b1ffefd372,15eb0d4d-37d6-4b60-8346-b8e18185ae55,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
ecc0642f-edaf-4741-a55f-d87a1659b885,95c1f411-6f89-4a69-b34e-6b36cbf8afd9,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
7f85850b-eddb-4213-81ee-f54d6aa10055,6f7960e7-7e24-4115-a9b9-b383433a5ef5,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
84017a38-5530-48a4-951d-0aa486cfd7d2,61e9fa85-9e08-48b4-aca1-fd6d887ddaff,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
053f9953-85c9-4bfb-b926-c2f7ce1bd0c1,79b08a45-1735-40e7-ad64-b15e78507bf9,0,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
29a6a08b-4aec-482b-a6e8-becd3f1684ed,2ef17700-c680-4df2-8295-c7bb05f561ea,1,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
6fc204c4-e11e-49f3-b638-f38765cc485f,312f9abe-c133-4e95-8900-e5e376991f07,0,el,0,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
099a3d00-3cc4-4784-9533-c3b0e00be209,ee502f8e-fcda-4827-99fa-552a0c27139b,1,el,1,Asia/Nicosia,,2025-11-17 16:41:20.312479+00:00,
