PointId,ZoneId,Latitude,Longitude,PointType,Name,IsPickupAllowed,IsDropoffAllowed
543,84,34.960014,33.426591,S,Station 2,True,True
544,84,35.060000,33.450000,B,Bridge North,False,False
545,84,35.010000,33.500000,B,Bridge East,False,False
546,84,34.960000,33.450000,B,Bridge South,False,False
547,84,35.010000,33.400000,B,Bridge West,False,False
548,85,35.024645,33.588499,S,Station 1,True,True
549,85,35.027129,33.514524,S,Station 2,True,True
550,85,35.007643,33.597484,S,Station 3,True,True
551,85,35.060000,33.550000,B,Bridge North,False,False
552,85,35.010000,33.600000,B,Bridge East,False,False
553,85,34.960000,33.550000,B,Bridge South,False,False
554,85,35.010000,33.500000,B,Bridge West,False,False
555,86,34.997034,33.693685,S,Station 1,True,True
556,86,34.991477,33.633396,S,Station 2,True,True
557,86,34.967190,33.653784,S,Station 3,True,True
558,86,35.060000,33.650000,B,Bridge North,False,False
559,86,35.010000,33.700000,B,Bridge East,False,False
560,86,34.960000,33.650000,B,Bridge South,False,False
561,86,35.010000,33.600000,B,Bridge West,False,False
562,87,35.021201,33.797466,S,Station 1,True,True
563,87,35.005232,33.747884,S,Station 2,True,True
564,87,34.964725,33.771755,S,Station 3,True,True
565,87,35.060000,33.750000,B,Bridge North,False,False
566,87,35.010000,33.800000,B,Bridge East,False,False
567,87,34.960000,33.750000,B,Bridge South,False,False
568,87,35.010000,33.700000,B,Bridge West,False,False
569,88,35.031434,33.839762,S,Station 1,True,True
570,88,35.022807,33.831833,S,Station 2,True,True
571,88,35.060000,33.850000,B,Bridge North,False,False
572,88,35.010000,33.900000,B,Bridge East,False,False
573,88,34.960000,33.850000,B,Bridge South,False,False
574,88,35.010000,33.800000,B,Bridge West,False,False
575,89,35.050753,33.914794,S,Station 1,True,True
576,89,35.011955,33.981387,S,Station 2,True,True
577,89,34.975067,33.960564,S,Station 3,True,True
578,89,35.060000,33.950000,B,Bridge North,False,False
579,89,35.010000,34.000000,B,Bridge East,False,False
580,89,34.960000,33.950000,B,Bridge South,False,False
581,89,35.010000,33.900000,B,Bridge West,False,False
582,90,34.982454,34.004161,S,Station 1,True,True
583,90,34.982210,34.052666,S,Station 2,True,True
584,90,35.003174,34.014709,S,Station 3,True,True
585,90,35.060000,34.050000,B,Bridge North,False,False
586,90,35.010000,34.100000,B,Bridge East,False,False
587,90,34.960000,34.050000,B,Bridge South,False,False
588,90,35.010000,34.000000,B,Bridge West,False,False
589,91,35.153049,32.360619,S,Station 1,True,True
590,91,35.111088,32.329939,S,Station 2,True,True
591,91,35.160000,32.350000,B,Bridge North,False,False
592,91,35.110000,32.400000,B,Bridge East,False,False
593,91,35.060000,32.350000,B,Bridge South,False,False
594,91,35.110000,32.300000,B,Bridge West,False,False
595,92,35.149301,32.440128,S,Station 1,True,True
596,92,35.152955,32.414062,S,Station 2,True,True
597,92,35.103343,32.434087,S,Station 3,True,True
598,92,35.160000,32.450000,B,Bridge North,False,False
599,92,35.110000,32.500000,B,Bridge East,False,False
600,92,35.060000,32.450000,B,Bridge South,False,False
601,92,35.110000,32.400000,B,Bridge West,False,False
602,93,35.149690,32.594693,S,Station 1,True,True
603,93,35.156605,32.532753,S,Station 2,True,True
604,93,35.135023,32.543545,S,Station 3,True,True
605,93,35.160000,32.550000,B,Bridge North,False,False
606,93,35.110000,32.600000,B,Bridge East,False,False
607,93,35.060000,32.550000,B,Bridge South,False,False
608,93,35.110000,32.500000,B,Bridge West,False,False
609,94,35.114749,32.637731,S,Station 1,True,True
610,94,35.131064,32.644244,S,Station 2,True,True
611,94,35.160000,32.650000,B,Bridge North,False,False
612,94,35.110000,32.700000,B,Bridge East,False,False
613,94,35.060000,32.650000,B,Bridge South,False,False
614,94,35.110000,32.600000,B,Bridge West,False,False
615,95,35.103554,32.714383,S,Station 1,True,True
616,95,35.154210,32.789331,S,Station 2,True,True
617,95,35.128701,32.751052,S,Station 3,True,True
618,95,35.160000,32.750000,B,Bridge North,False,False
619,95,35.110000,32.800000,B,Bridge East,False,False
620,95,35.060000,32.750000,B,Bridge South,False,False
621,95,35.110000,32.700000,B,Bridge West,False,False
622,96,35.143161,32.882668,S,Station 1,True,True
623,96,35.088832,32.847926,S,Station 2,True,True
624,96,35.120924,32.881353,S,Station 3,True,True
625,96,35.160000,32.850000,B,Bridge North,False,False
626,96,35.110000,32.900000,B,Bridge East,False,False
627,96,35.060000,32.850000,B,Bridge South,False,False
628,96,35.110000,32.800000,B,Bridge West,False,False
629,97,35.139344,32.911764,S,Station 1,True,True
630,97,35.138117,32.997415,S,Station 2,True,True
631,97,35.127996,32.979854,S,Station 3,True,True
632,97,35.160000,32.950000,B,Bridge North,False,False
633,97,35.110000,33.000000,B,Bridge East,False,False
634,97,35.060000,32.950000,B,Bridge South,False,False
635,97,35.110000,32.900000,B,Bridge West,False,False
636,98,35.116845,33.055093,S,Station 1,True,True
637,98,35.117623,33.007251,S,Station 2,True,True
638,98,35.082857,33.088175,S,Station 3,True,True
639,98,35.160000,33.050000,B,Bridge North,False,False
640,98,35.110000,33.100000,B,Bridge East,False,False
641,98,35.060000,33.050000,B,Bridge South,False,False
642,98,35.110000,33.000000,B,Bridge West,False,False
643,99,35.151884,33.146632,S,Station 1,True,True
644,99,35.128005,33.148792,S,Station 2,True,True
645,99,35.160000,33.150000,B,Bridge North,False,False
646,99,35.110000,33.200000,B,Bridge East,False,False
647,99,35.060000,33.150000,B,Bridge South,False,False
648,99,35.110000,33.100000,B,Bridge West,False,False
649,100,35.154959,33.276572,S,Station 1,True,True
650,100,35.159908,33.275174,S,Station 2,True,True
651,100,35.160000,33.250000,B,Bridge North,False,False
652,100,35.110000,33.300000,B,Bridge East,False,False
653,100,35.060000,33.250000,B,Bridge South,False,False
654,100,35.110000,33.200000,B,Bridge West,False,False
655,101,35.093846,33.389908,S,Station 1,True,True
656,101,35.146429,33.365653,S,Station 2,True,True
657,101,35.160000,33.350000,B,Bridge North,False,False
658,101,35.110000,33.400000,B,Bridge East,False,False
659,101,35.060000,33.350000,B,Bridge South,False,False
660,101,35.110000,33.300000,B,Bridge West,False,False
661,102,35.086204,33.405134,S,Station 1,True,True
662,102,35.153795,33.447825,S,Station 2,True,True
663,102,35.137407,33.415241,S,Station 3,True,True
664,102,35.160000,33.450000,B,Bridge North,False,False
665,102,35.110000,33.500000,B,Bridge East,False,False
666,102,35.060000,33.450000,B,Bridge South,False,False
667,102,35.110000,33.400000,B,Bridge West,False,False
668,103,35.084240,33.580009,S,Station 1,True,True
669,103,35.126243,33.536169,S,Station 2,True,True
670,103,35.160000,33.550000,B,Bridge North,False,False
671,103,35.110000,33.600000,B,Bridge East,False,False
672,103,35.060000,33.550000,B,Bridge South,False,False
673,103,35.110000,33.500000,B,Bridge West,False,False
674,104,35.123724,33.611078,S,Station 1,True,True
675,104,35.129463,33.681983,S,Station 2,True,True
676,104,35.066156,33.611595,S,Station 3,True,True
677,104,35.160000,33.650000,B,Bridge North,False,False
678,104,35.110000,33.700000,B,Bridge East,False,False
679,104,35.060000,33.650000,B,Bridge South,False,False
680,104,35.110000,33.600000,B,Bridge West,False,False
681,105,35.113636,33.788540,S,Station 1,True,True
682,105,35.141568,33.732204,S,Station 2,True,True
683,105,35.125997,33.787895,S,Station 3,True,True
684,105,35.160000,33.750000,B,Bridge North,False,False
685,105,35.110000,33.800000,B,Bridge East,False,False
686,105,35.060000,33.750000,B,Bridge South,False,False
687,105,35.110000,33.700000,B,Bridge West,False,False
688,106,35.148272,33.891354,S,Station 1,True,True
689,106,35.156244,33.845671,S,Station 2,True,True
690,106,35.160000,33.850000,B,Bridge North,False,False
691,106,35.110000,33.900000,B,Bridge East,False,False
692,106,35.060000,33.850000,B,Bridge South,False,False
693,106,35.110000,33.800000,B,Bridge West,False,False
694,107,35.074615,33.932123,S,Station 1,True,True
695,107,35.108522,33.958040,S,Station 2,True,True
696,107,35.149705,33.930347,S,Station 3,True,True
697,107,35.160000,33.950000,B,Bridge North,False,False
698,107,35.110000,34.000000,B,Bridge East,False,False
699,107,35.060000,33.950000,B,Bridge South,False,False
700,107,35.110000,33.900000,B,Bridge West,False,False
701,108,35.078887,34.030844,S,Station 1,True,True
702,108,35.134426,34.096983,S,Station 2,True,True
703,108,35.160000,34.050000,B,Bridge North,False,False
704,108,35.110000,34.100000,B,Bridge East,False,False
705,108,35.060000,34.050000,B,Bridge South,False,False
706,108,35.110000,34.000000,B,Bridge West,False,False
707,1,34.618675,32.324847,S,Station 4,True,True
708,1,34.585062,32.316748,S,Station 5,True,True
709,1,34.599721,32.337829,S,Station 6,True,True
710,2,34.624086,32.460779,S,Station 3,True,True
711,2,34.587148,32.476884,S,Station 4,True,True
712,2,34.599191,32.473601,S,Station 5,True,True
713,2,34.638035,32.469985,S,Station 6,True,True
714,3,34.623009,32.519934,S,Station 4,True,True
715,3,34.597158,32.530727,S,Station 5,True,True
716,3,34.592255,32.564684,S,Station 6,True,True
717,4,34.604813,32.663634,S,Station 3,True,True
718,4,34.578636,32.654991,S,Station 4,True,True
719,4,34.613669,32.617601,S,Station 5,True,True
720,4,34.610778,32.64032,S,Station 6,True,True
721,5,34.604361,32.781209,S,Station 3,True,True
722,5,34.606793,32.719562,S,Station 4,True,True
723,5,34.640205,32.759856,S,Station 5,True,True
724,5,34.59125,32.78416,S,Station 6,True,True
725,6,34.609867,32.853981,S,Station 4,True,True
726,6,34.618609,32.841774,S,Station 5,True,True
727,6,34.593938,32.862114,S,Station 6,True,True
728,7,34.626324,32.926939,S,Station 3,True,True
729,7,34.63786,32.965391,S,Station 4,True,True
730,7,34.613593,32.915507,S,Station 5,True,True
731,7,34.613701,32.932591,S,Station 6,True,True
732,8,34.635035,33.035096,S,Station 3,True,True
733,8,34.636563,33.06732,S,Station 4,True,True
734,8,34.61074,33.031061,S,Station 5,True,True
735,8,34.6204,33.039195,S,Station 6,True,True
736,9,34.641604,33.130764,S,Station 4,True,True
737,9,34.613021,33.151784,S,Station 5,True,True
738,9,34.619278,33.134205,S,Station 6,True,True
739,10,34.599849,33.232999,S,Station 4,True,True
740,10,34.642269,33.277466,S,Station 5,True,True
741,10,34.606277,33.243706,S,Station 6,True,True
742,11,34.630566,33.381444,S,Station 4,True,True
743,11,34.601951,33.384871,S,Station 5,True,True
744,11,34.604191,33.32031,S,Station 6,True,True
745,12,34.634891,33.436199,S,Station 3,True,True
746,12,34.644005,33.426685,S,Station 4,True,True
747,12,34.638001,33.46435,S,Station 5,True,True
748,12,34.625756,33.441033,S,Station 6,True,True
749,13,34.626862,33.529396,S,Station 3,True,True
750,13,34.644275,33.515019,S,Station 4,True,True
751,13,34.6262,33.540324,S,Station 5,True,True
752,13,34.637979,33.58304,S,Station 6,True,True
753,14,34.642498,33.653461,S,Station 4,True,True
754,14,34.642298,33.648187,S,Station 5,True,True
755,14,34.642121,33.627646,S,Station 6,True,True
756,19,34.704037,32.346231,S,Station 4,True,True
757,19,34.692313,32.330773,S,Station 5,True,True
758,19,34.731223,32.327731,S,Station 6,True,True
759,20,34.688478,32.41579,S,Station 3,True,True
760,20,34.682756,32.483592,S,Station 4,True,True
761,20,34.690057,32.480436,S,Station 5,True,True
762,20,34.738279,32.434863,S,Station 6,True,True
763,21,34.682617,32.580231,S,Station 3,True,True
764,21,34.709307,32.519417,S,Station 4,True,True
765,21,34.735113,32.553025,S,Station 5,True,True
766,21,34.694286,32.543635,S,Station 6,True,True
767,22,34.73236,32.652567,S,Station 4,True,True
768,22,34.698944,32.638524,S,Station 5,True,True
769,22,34.699768,32.618323,S,Station 6,True,True
770,23,34.682791,32.780673,S,Station 4,True,True
771,23,34.684229,32.754681,S,Station 5,True,True
772,23,34.717846,32.779484,S,Station 6,True,True
773,24,34.700095,32.82475,S,Station 4,True,True
774,24,34.677207,32.863409,S,Station 5,True,True
775,24,34.714562,32.816347,S,Station 6,True,True
776,25,34.710981,32.920535,S,Station 4,True,True
777,25,34.708119,32.963101,S,Station 5,True,True
778,25,34.742435,32.917432,S,Station 6,True,True
779,26,34.682246,33.052293,S,Station 4,True,True
780,26,34.740225,33.038698,S,Station 5,True,True
781,26,34.699669,33.019863,S,Station 6,True,True
782,27,34.723455,33.178449,S,Station 4,True,True
783,27,34.686072,33.131585,S,Station 5,True,True
784,27,34.707314,33.135822,S,Station 6,True,True
785,28,34.68336,33.281976,S,Station 3,True,True
786,28,34.689413,33.238062,S,Station 4,True,True
787,28,34.743734,33.261982,S,Station 5,True,True
788,28,34.71545,33.246315,S,Station 6,True,True
789,29,34.702514,33.361203,S,Station 3,True,True
790,29,34.686198,33.32845,S,Station 4,True,True
791,29,34.730135,33.338942,S,Station 5,True,True
792,29,34.694358,33.384828,S,Station 6,True,True
793,30,34.732262,33.44193,S,Station 3,True,True
794,30,34.692987,33.468317,S,Station 4,True,True
795,30,34.692048,33.47709,S,Station 5,True,True
796,30,34.676745,33.470342,S,Station 6,True,True
797,31,34.725355,33.559154,S,Station 3,True,True
798,31,34.732792,33.541999,S,Station 4,True,True
799,31,34.688379,33.524014,S,Station 5,True,True
800,31,34.734934,33.567211,S,Station 6,True,True
801,32,34.675138,33.641685,S,Station 4,True,True
802,32,34.731393,33.655764,S,Station 5,True,True
803,32,34.685917,33.643506,S,Station 6,True,True
804,33,34.69532,33.743007,S,Station 4,True,True
805,33,34.726823,33.752403,S,Station 5,True,True
806,33,34.715067,33.744559,S,Station 6,True,True
807,34,34.744941,33.86971,S,Station 4,True,True
808,34,34.73989,33.854333,S,Station 5,True,True
809,34,34.727525,33.853106,S,Station 6,True,True
810,37,34.828999,32.333977,S,Station 4,True,True
811,37,34.784006,32.322247,S,Station 5,True,True
812,37,34.839394,32.351141,S,Station 6,True,True
813,38,34.815638,32.429887,S,Station 3,True,True
814,38,34.813753,32.451035,S,Station 4,True,True
815,38,34.820256,32.458151,S,Station 5,True,True
816,38,34.81474,32.478334,S,Station 6,True,True
817,39,34.820412,32.549585,S,Station 4,True,True
818,39,34.831375,32.542008,S,Station 5,True,True
819,39,34.813203,32.550837,S,Station 6,True,True
820,40,34.782224,32.642417,S,Station 3,True,True
821,40,34.77598,32.629649,S,Station 4,True,True
822,40,34.795495,32.671022,S,Station 5,True,True
823,40,34.807045,32.659744,S,Station 6,True,True
824,41,34.779114,32.750876,S,Station 3,True,True
825,41,34.837038,32.781285,S,Station 4,True,True
826,41,34.81676,32.749452,S,Station 5,True,True
827,41,34.824111,32.77583,S,Station 6,True,True
828,42,34.8113,32.876553,S,Station 4,True,True
829,42,34.819862,32.816453,S,Station 5,True,True
830,42,34.833376,32.845181,S,Station 6,True,True
831,43,34.844293,32.966382,S,Station 4,True,True
832,43,34.844838,32.933203,S,Station 5,True,True
833,43,34.801405,32.923668,S,Station 6,True,True
834,44,34.813859,33.079115,S,Station 3,True,True
835,44,34.824535,33.029248,S,Station 4,True,True
836,44,34.779797,33.048474,S,Station 5,True,True
837,44,34.82972,33.027219,S,Station 6,True,True
838,45,34.838497,33.131114,S,Station 4,True,True
839,45,34.833518,33.137255,S,Station 5,True,True
840,45,34.799629,33.127171,S,Station 6,True,True
841,46,34.782805,33.27218,S,Station 4,True,True
842,46,34.821568,33.239968,S,Station 5,True,True
843,46,34.796961,33.266927,S,Station 6,True,True
844,47,34.844739,33.379633,S,Station 4,True,True
845,47,34.828055,33.34878,S,Station 5,True,True
846,47,34.780982,33.317674,S,Station 6,True,True
847,48,34.831999,33.437673,S,Station 4,True,True
848,48,34.835328,33.433247,S,Station 5,True,True
849,48,34.799769,33.442543,S,Station 6,True,True
850,49,34.798443,33.517449,S,Station 4,True,True
851,49,34.825699,33.5552,S,Station 5,True,True
852,49,34.788165,33.534622,S,Station 6,True,True
853,50,34.783246,33.630251,S,Station 3,True,True
854,50,34.795934,33.640358,S,Station 4,True,True
855,50,34.795415,33.664836,S,Station 5,True,True
856,50,34.798456,33.631027,S,Station 6,True,True
857,51,34.788844,33.718983,S,Station 4,True,True
858,51,34.790104,33.740353,S,Station 5,True,True
859,51,34.779005,33.761478,S,Station 6,True,True
860,52,34.82695,33.878068,S,Station 4,True,True
861,52,34.842543,33.820173,S,Station 5,True,True
862,52,34.842902,33.844092,S,Station 6,True,True
863,53,34.824941,33.937758,S,Station 3,True,True
864,53,34.838485,33.947097,S,Station 4,True,True
865,53,34.798238,33.980897,S,Station 5,True,True
866,53,34.780713,33.960459,S,Station 6,True,True
867,55,34.885529,32.376979,S,Station 3,True,True
868,55,34.917218,32.351503,S,Station 4,True,True
869,55,34.908894,32.355421,S,Station 5,True,True
870,55,34.930201,32.379247,S,Station 6,True,True
871,56,34.899735,32.420048,S,Station 3,True,True
872,56,34.903262,32.446835,S,Station 4,True,True
873,56,34.902583,32.448261,S,Station 5,True,True
874,56,34.931271,32.448663,S,Station 6,True,True
875,57,34.891874,32.578121,S,Station 4,True,True
876,57,34.907353,32.534766,S,Station 5,True,True
877,57,34.883731,32.530341,S,Station 6,True,True
878,58,34.933875,32.683552,S,Station 3,True,True
879,58,34.896236,32.684343,S,Station 4,True,True
880,58,34.918378,32.675913,S,Station 5,True,True
881,58,34.907159,32.624913,S,Station 6,True,True
882,59,34.915161,32.765547,S,Station 4,True,True
883,59,34.898844,32.73664,S,Station 5,True,True
884,59,34.892653,32.77706,S,Station 6,True,True
885,60,34.894346,32.840309,S,Station 3,True,True
886,60,34.876178,32.855726,S,Station 4,True,True
887,60,34.898811,32.857613,S,Station 5,True,True
888,60,34.913508,32.834092,S,Station 6,True,True
889,61,34.941534,32.974041,S,Station 4,True,True
890,61,34.877604,32.941362,S,Station 5,True,True
891,61,34.888193,32.947284,S,Station 6,True,True
892,62,34.890206,33.037234,S,Station 3,True,True
893,62,34.920052,33.035871,S,Station 4,True,True
894,62,34.881595,33.057302,S,Station 5,True,True
895,62,34.924927,33.063039,S,Station 6,True,True
896,63,34.929974,33.178363,S,Station 3,True,True
897,63,34.897525,33.122809,S,Station 4,True,True
898,63,34.935985,33.120306,S,Station 5,True,True
899,63,34.879895,33.124716,S,Station 6,True,True
900,64,34.924569,33.223042,S,Station 3,True,True
901,64,34.878151,33.238542,S,Station 4,True,True
902,64,34.91199,33.275617,S,Station 5,True,True
903,64,34.880216,33.239021,S,Station 6,True,True
904,65,34.881046,33.382773,S,Station 4,True,True
905,65,34.928943,33.370767,S,Station 5,True,True
906,65,34.890967,33.360671,S,Station 6,True,True
907,66,34.916355,33.430808,S,Station 3,True,True
908,66,34.933464,33.445964,S,Station 4,True,True
909,66,34.903237,33.461925,S,Station 5,True,True
910,66,34.926754,33.43194,S,Station 6,True,True
911,67,34.933686,33.565261,S,Station 3,True,True
912,67,34.913681,33.531577,S,Station 4,True,True
913,67,34.938311,33.558845,S,Station 5,True,True
914,67,34.876989,33.58234,S,Station 6,True,True
915,68,34.907346,33.676668,S,Station 3,True,True
916,68,34.898664,33.651116,S,Station 4,True,True
917,68,34.883386,33.637236,S,Station 5,True,True
918,68,34.925677,33.652692,S,Station 6,True,True
919,69,34.880355,33.719483,S,Station 4,True,True
920,69,34.904791,33.773022,S,Station 5,True,True
921,69,34.877143,33.726004,S,Station 6,True,True
922,70,34.894794,33.838803,S,Station 3,True,True
923,70,34.891532,33.863036,S,Station 4,True,True
924,70,34.900278,33.876743,S,Station 5,True,True
925,70,34.890006,33.82916,S,Station 6,True,True
926,71,34.933046,33.926414,S,Station 3,True,True
927,71,34.917052,33.952598,S,Station 4,True,True
928,71,34.933082,33.960467,S,Station 5,True,True
929,71,34.926325,33.955197,S,Station 6,True,True
930,72,34.895982,34.018818,S,Station 3,True,True
931,72,34.912131,34.015836,S,Station 4,True,True
932,72,34.929141,34.0179,S,Station 5,True,True
933,72,34.914211,34.023417,S,Station 6,True,True
934,73,35.028759,32.374538,S,Station 4,True,True
935,73,35.005673,32.376791,S,Station 5,True,True
936,73,35.008547,32.370771,S,Station 6,True,True
937,74,34.994469,32.477903,S,Station 3,True,True
938,74,35.005131,32.443845,S,Station 4,True,True
939,74,34.975926,32.419361,S,Station 5,True,True
940,74,35.005876,32.434024,S,Station 6,True,True
941,75,35.015724,32.563195,S,Station 4,True,True
942,75,35.028478,32.517433,S,Station 5,True,True
943,75,34.977621,32.535606,S,Station 6,True,True
944,76,35.023738,32.642462,S,Station 4,True,True
945,76,34.981144,32.631191,S,Station 5,True,True
946,76,34.985061,32.640612,S,Station 6,True,True
947,77,34.975386,32.769746,S,Station 4,True,True
948,77,35.035293,32.758166,S,Station 5,True,True
949,77,34.99032,32.774131,S,Station 6,True,True
950,78,34.989668,32.828333,S,Station 3,True,True
951,78,34.998057,32.866912,S,Station 4,True,True
952,78,35.041079,32.822392,S,Station 5,True,True
953,78,35.027418,32.836476,S,Station 6,True,True
954,79,35.008262,32.978995,S,Station 4,True,True
955,79,34.995272,32.935193,S,Station 5,True,True
956,79,35.008311,32.9177,S,Station 6,True,True
957,80,35.026077,33.023571,S,Station 3,True,True
958,80,35.00974,33.041618,S,Station 4,True,True
959,80,34.993971,33.033276,S,Station 5,True,True
960,80,35.013647,33.02706,S,Station 6,True,True
961,81,35.005661,33.135675,S,Station 3,True,True
962,81,34.987878,33.14492,S,Station 4,True,True
963,81,35.035429,33.125798,S,Station 5,True,True
964,81,35.012039,33.128085,S,Station 6,True,True
965,82,35.026036,33.247151,S,Station 3,True,True
966,82,35.013272,33.218907,S,Station 4,True,True
967,82,35.017569,33.278019,S,Station 5,True,True
968,82,35.032902,33.277542,S,Station 6,True,True
969,83,35.022888,33.321662,S,Station 4,True,True
970,83,34.979858,33.3462,S,Station 5,True,True
971,83,35.010962,33.320555,S,Station 6,True,True
972,84,35.025106,33.459868,S,Station 3,True,True
973,84,34.997541,33.470962,S,Station 4,True,True
974,84,35.021984,33.449904,S,Station 5,True,True
975,84,35.015064,33.459722,S,Station 6,True,True
976,85,35.010533,33.553689,S,Station 4,True,True
977,85,34.978444,33.520757,S,Station 5,True,True
978,85,35.015901,33.562111,S,Station 6,True,True
979,86,35.014451,33.676271,S,Station 4,True,True
980,86,35.015053,33.641844,S,Station 5,True,True
981,86,35.011399,33.659267,S,Station 6,True,True
982,87,34.989536,33.758032,S,Station 4,True,True
983,87,35.00087,33.779554,S,Station 5,True,True
984,87,35.03882,33.723201,S,Station 6,True,True
985,88,35.006479,33.815014,S,Station 3,True,True
986,88,34.992002,33.842461,S,Station 4,True,True
987,88,35.04247,33.839349,S,Station 5,True,True
988,88,35.022124,33.824794,S,Station 6,True,True
989,89,35.035167,33.952939,S,Station 4,True,True
990,89,35.021671,33.93138,S,Station 5,True,True
991,89,35.022151,33.937374,S,Station 6,True,True
992,90,34.984395,34.042616,S,Station 4,True,True
993,90,35.015604,34.015746,S,Station 5,True,True
994,90,35.004873,34.037411,S,Station 6,True,True
995,91,35.078473,32.380765,S,Station 3,True,True
996,91,35.078579,32.384528,S,Station 4,True,True
997,91,35.077478,32.379861,S,Station 5,True,True
998,91,35.075814,32.379704,S,Station 6,True,True
999,92,35.113414,32.435574,S,Station 4,True,True
1000,92,35.099586,32.479328,S,Station 5,True,True
1001,92,35.089044,32.476305,S,Station 6,True,True
1002,93,35.095456,32.554782,S,Station 4,True,True
1003,93,35.124442,32.525268,S,Station 5,True,True
1004,93,35.110091,32.529486,S,Station 6,True,True
1005,94,35.096409,32.675216,S,Station 3,True,True
1006,94,35.100474,32.616059,S,Station 4,True,True
1007,94,35.126683,32.622614,S,Station 5,True,True
1008,94,35.098746,32.651514,S,Station 6,True,True
1009,95,35.13869,32.735407,S,Station 4,True,True
1010,95,35.138556,32.780395,S,Station 5,True,True
1011,95,35.127317,32.75961,S,Station 6,True,True
1012,96,35.080915,32.832885,S,Station 4,True,True
1013,96,35.087374,32.848394,S,Station 5,True,True
1014,96,35.075024,32.858788,S,Station 6,True,True
1015,97,35.096472,32.954407,S,Station 4,True,True
1016,97,35.090218,32.915007,S,Station 5,True,True
1017,97,35.080177,32.975476,S,Station 6,True,True
1018,98,35.090402,33.08036,S,Station 4,True,True
1019,98,35.11665,33.062421,S,Station 5,True,True
1020,98,35.122596,33.023334,S,Station 6,True,True
1021,99,35.134691,33.16668,S,Station 3,True,True
1022,99,35.075752,33.176483,S,Station 4,True,True
1023,99,35.123387,33.148617,S,Station 5,True,True
1024,99,35.122491,33.136865,S,Station 6,True,True
1025,100,35.136317,33.244738,S,Station 3,True,True
1026,100,35.11899,33.219921,S,Station 4,True,True
1027,100,35.106763,33.22968,S,Station 5,True,True
1028,100,35.079173,33.226193,S,Station 6,True,True
1029,101,35.127188,33.384568,S,Station 3,True,True
1030,101,35.103034,33.346584,S,Station 4,True,True
1031,101,35.108281,33.319541,S,Station 5,True,True
1032,101,35.118924,33.318299,S,Station 6,True,True
1033,102,35.109127,33.453126,S,Station 4,True,True
1034,102,35.087385,33.461702,S,Station 5,True,True
1035,102,35.121778,33.449338,S,Station 6,True,True
1036,103,35.098643,33.529755,S,Station 3,True,True
1037,103,35.119341,33.577809,S,Station 4,True,True
1038,103,35.134134,33.539703,S,Station 5,True,True
1039,103,35.134033,33.549023,S,Station 6,True,True
1040,104,35.143458,33.659222,S,Station 4,True,True
1041,104,35.14349,33.633709,S,Station 5,True,True
1042,104,35.09621,33.681898,S,Station 6,True,True
1043,105,35.090254,33.782201,S,Station 4,True,True
1044,105,35.109099,33.724488,S,Station 5,True,True
1045,105,35.115368,33.722512,S,Station 6,True,True
1046,106,35.101459,33.878623,S,Station 3,True,True
1047,106,35.113227,33.871099,S,Station 4,True,True
1048,106,35.123902,33.858167,S,Station 5,True,True
1049,106,35.114022,33.871713,S,Station 6,True,True
1050,107,35.07634,33.930736,S,Station 4,True,True
1051,107,35.075087,33.915846,S,Station 5,True,True
1052,107,35.077492,33.925224,S,Station 6,True,True
