PointId,ZoneId,Latitude,Longitude,PointType,Name,IsPickupAllowed,IsDropoffAllowed
543,84,34.960014,33.426591,S,Station 2,True,True
544,84,35.060000,33.450000,B,Bridge North,False,False
545,84,35.010000,33.500000,B,Bridge East,False,False
546,84,34.960000,33.450000,B,Bridge South,False,False
547,84,35.010000,33.400000,B,Bridge West,False,False
548,85,35.024645,33.588499,S,Station 1,True,True
549,85,35.027129,33.514524,S,Station 2,True,True
550,85,35.007643,33.597484,S,Station 3,True,True
551,85,35.060000,33.550000,B,Bridge North,False,False
552,85,35.010000,33.600000,B,Bridge East,False,False
553,85,34.960000,33.550000,B,Bridge South,False,False
554,85,35.010000,33.500000,B,Bridge West,False,False
555,86,34.997034,33.693685,S,Station 1,True,True
556,86,34.991477,33.633396,S,Station 2,True,True
557,86,34.967190,33.653784,S,Station 3,True,True
558,86,35.060000,33.650000,B,Bridge North,False,False
559,86,35.010000,33.700000,B,Bridge East,False,False
560,86,34.960000,33.650000,B,Bridge South,False,False
561,86,35.010000,33.600000,B,Bridge West,False,False
562,87,35.021201,33.797466,S,Station 1,True,True
563,87,35.005232,33.747884,S,Station 2,True,True
564,87,34.964725,33.771755,S,Station 3,True,True
565,87,35.060000,33.750000,B,Bridge North,False,False
566,87,35.010000,33.800000,B,Bridge East,False,False
567,87,34.960000,33.750000,B,Bridge South,False,False
568,87,35.010000,33.700000,B,Bridge West,False,False
569,88,35.031434,33.839762,S,Station 1,True,True
570,88,35.022807,33.831833,S,Station 2,True,True
571,88,35.060000,33.850000,B,Bridge North,False,False
572,88,35.010000,33.900000,B,Bridge East,False,False
573,88,34.960000,33.850000,B,Bridge South,False,False
574,88,35.010000,33.800000,B,Bridge West,False,False
575,89,35.050753,33.914794,S,Station 1,True,True
576,89,35.011955,33.981387,S,Station 2,True,True
577,89,34.975067,33.960564,S,Station 3,True,True
578,89,35.060000,33.950000,B,Bridge North,False,False
579,89,35.010000,34.000000,B,Bridge East,False,False
580,89,34.960000,33.950000,B,Bridge South,False,False
581,89,35.010000,33.900000,B,Bridge West,False,False
582,90,34.982454,34.004161,S,Station 1,True,True
583,90,34.982210,34.052666,S,Station 2,True,True
584,90,35.003174,34.014709,S,Station 3,True,True
585,90,35.060000,34.050000,B,Bridge North,False,False
586,90,35.010000,34.100000,B,Bridge East,False,False
587,90,34.960000,34.050000,B,Bridge South,False,False
588,90,35.010000,34.000000,B,Bridge West,False,False
589,91,35.153049,32.360619,S,Station 1,True,True
590,91,35.111088,32.329939,S,Station 2,True,True
591,91,35.160000,32.350000,B,Bridge North,False,False
592,91,35.110000,32.400000,B,Bridge East,False,False
593,91,35.060000,32.350000,B,Bridge South,False,False
594,91,35.110000,32.300000,B,Bridge West,False,False
595,92,35.149301,32.440128,S,Station 1,True,True
596,92,35.152955,32.414062,S,Station 2,True,True
597,92,35.103343,32.434087,S,Station 3,True,True
598,92,35.160000,32.450000,B,Bridge North,False,False
599,92,35.110000,32.500000,B,Bridge East,False,False
600,92,35.060000,32.450000,B,Bridge South,False,False
601,92,35.110000,32.400000,B,Bridge West,False,False
602,93,35.149690,32.594693,S,Station 1,True,True
603,93,35.156605,32.532753,S,Station 2,True,True
604,93,35.135023,32.543545,S,Station 3,True,True
605,93,35.160000,32.550000,B,Bridge North,False,False
606,93,35.110000,32.600000,B,Bridge East,False,False
607,93,35.060000,32.550000,B,Bridge South,False,False
608,93,35.110000,32.500000,B,Bridge West,False,False
609,94,35.114749,32.637731,S,Station 1,True,True
610,94,35.131064,32.644244,S,Station 2,True,True
611,94,35.160000,32.650000,B,Bridge North,False,False
612,94,35.110000,32.700000,B,Bridge East,False,False
613,94,35.060000,32.650000,B,Bridge South,False,False
614,94,35.110000,32.600000,B,Bridge West,False,False
615,95,35.103554,32.714383,S,Station 1,True,True
616,95,35.154210,32.789331,S,Station 2,True,True
617,95,35.128701,32.751052,S,Station 3,True,True
618,95,35.160000,32.750000,B,Bridge North,False,False
619,95,35.110000,32.800000,B,Bridge East,False,False
620,95,35.060000,32.750000,B,Bridge South,False,False
621,95,35.110000,32.700000,B,Bridge West,False,False
622,96,35.143161,32.882668,S,Station 1,True,True
623,96,35.088832,32.847926,S,Station 2,True,True
624,96,35.120924,32.881353,S,Station 3,True,True
625,96,35.160000,32.850000,B,Bridge North,False,False
626,96,35.110000,32.900000,B,Bridge East,False,False
627,96,35.060000,32.850000,B,Bridge South,False,False
628,96,35.110000,32.800000,B,Bridge West,False,False
629,97,35.139344,32.911764,S,Station 1,True,True
630,97,35.138117,32.997415,S,Station 2,True,True
631,97,35.127996,32.979854,S,Station 3,True,True
632,97,35.160000,32.950000,B,Bridge North,False,False
633,97,35.110000,33.000000,B,Bridge East,False,False
634,97,35.060000,32.950000,B,Bridge South,False,False
635,97,35.110000,32.900000,B,Bridge West,False,False
636,98,35.116845,33.055093,S,Station 1,True,True
637,98,35.117623,33.007251,S,Station 2,True,True
638,98,35.082857,33.088175,S,Station 3,True,True
639,98,35.160000,33.050000,B,Bridge North,False,False
640,98,35.110000,33.100000,B,Bridge East,False,False
641,98,35.060000,33.050000,B,Bridge South,False,False
642,98,35.110000,33.000000,B,Bridge West,False,False
643,99,35.151884,33.146632,S,Station 1,True,True
644,99,35.128005,33.148792,S,Station 2,True,True
645,99,35.160000,33.150000,B,Bridge North,False,False
646,99,35.110000,33.200000,B,Bridge East,False,False
647,99,35.060000,33.150000,B,Bridge South,False,False
648,99,35.110000,33.100000,B,Bridge West,False,False
649,100,35.154959,33.276572,S,Station 1,True,True
650,100,35.159908,33.275174,S,Station 2,True,True
651,100,35.160000,33.250000,B,Bridge North,False,False
652,100,35.110000,33.300000,B,Bridge East,False,False
653,100,35.060000,33.250000,B,Bridge South,False,False
654,100,35.110000,33.200000,B,Bridge West,False,False
655,101,35.093846,33.389908,S,Station 1,True,True
656,101,35.146429,33.365653,S,Station 2,True,True
657,101,35.160000,33.350000,B,Bridge North,False,False
658,101,35.110000,33.400000,B,Bridge East,False,False
659,101,35.060000,33.350000,B,Bridge South,False,False
660,101,35.110000,33.300000,B,Bridge West,False,False
661,102,35.086204,33.405134,S,Station 1,True,True
662,102,35.153795,33.447825,S,Station 2,True,True
663,102,35.137407,33.415241,S,Station 3,True,True
664,102,35.160000,33.450000,B,Bridge North,False,False
665,102,35.110000,33.500000,B,Bridge East,False,False
666,102,35.060000,33.450000,B,Bridge South,False,False
667,102,35.110000,33.400000,B,Bridge West,False,False
668,103,35.084240,33.580009,S,Station 1,True,True
669,103,35.126243,33.536169,S,Station 2,True,True
670,103,35.160000,33.550000,B,Bridge North,False,False
671,103,35.110000,33.600000,B,Bridge East,False,False
672,103,35.060000,33.550000,B,Bridge South,False,False
673,103,35.110000,33.500000,B,Bridge West,False,False
674,104,35.123724,33.611078,S,Station 1,True,True
675,104,35.129463,33.681983,S,Station 2,True,True
676,104,35.066156,33.611595,S,Station 3,True,True
677,104,35.160000,33.650000,B,Bridge North,False,False
678,104,35.110000,33.700000,B,Bridge East,False,False
679,104,35.060000,33.650000,B,Bridge South,False,False
680,104,35.110000,33.600000,B,Bridge West,False,False
681,105,35.113636,33.788540,S,Station 1,True,True
682,105,35.141568,33.732204,S,Station 2,True,True
683,105,35.125997,33.787895,S,Station 3,True,True
684,105,35.160000,33.750000,B,Bridge North,False,False
685,105,35.110000,33.800000,B,Bridge East,False,False
686,105,35.060000,33.750000,B,Bridge South,False,False
687,105,35.110000,33.700000,B,Bridge West,False,False
688,106,35.148272,33.891354,S,Station 1,True,True
689,106,35.156244,33.845671,S,Station 2,True,True
690,106,35.160000,33.850000,B,Bridge North,False,False
691,106,35.110000,33.900000,B,Bridge East,False,False
692,106,35.060000,33.850000,B,Bridge South,False,False
693,106,35.110000,33.800000,B,Bridge West,False,False
694,107,35.074615,33.932123,S,Station 1,True,True
695,107,35.108522,33.958040,S,Station 2,True,True
696,107,35.149705,33.930347,S,Station 3,True,True
697,107,35.160000,33.950000,B,Bridge North,False,False
698,107,35.110000,34.000000,B,Bridge East,False,False
699,107,35.060000,33.950000,B,Bridge South,False,False
700,107,35.110000,33.900000,B,Bridge West,False,False
701,108,35.078887,34.030844,S,Station 1,True,True
702,108,35.134426,34.096983,S,Station 2,True,True
703,108,35.160000,34.050000,B,Bridge North,False,False
704,108,35.110000,34.100000,B,Bridge East,False,False
705,108,35.060000,34.050000,B,Bridge South,False,False
706,108,35.110000,34.000000,B,Bridge West,False,False
