PointId,ZoneId,Latitude,Longitude,PointType,Name,IsPickupAllowed,IsDropoffAllowed
549,100,35.116846,33.244758,S,Station 3,True,True
550,100,35.116541,33.240017,S,Station 4,True,True
551,100,35.091587,33.256662,S,Station 5,True,True
552,100,35.108738,33.231441,S,Station 6,True,True
553,100,35.110000,33.300000,B,Bridge East,False,False
554,100,35.060000,33.250000,B,Bridge South,False,False
555,100,35.110000,33.200000,B,Bridge West,False,False
556,101,35.079868,33.372369,S,Station 1,True,True
557,101,35.135392,33.331718,S,Station 2,True,True
558,101,35.106245,33.335200,S,Station 3,True,True
559,101,35.120780,33.331793,S,Station 4,True,True
560,101,35.140458,33.347364,S,Station 5,True,True
561,101,35.110000,33.400000,B,Bridge East,False,False
562,101,35.060000,33.350000,B,Bridge South,False,False
563,101,35.110000,33.300000,B,Bridge West,False,False
564,102,35.103353,33.415779,S,Station 1,True,True
565,102,35.092896,33.419408,S,Station 2,True,True
566,102,35.125445,33.427251,S,Station 3,True,True
567,102,35.120093,33.435799,S,Station 4,True,True
568,102,35.120096,33.428957,S,Station 5,True,True
569,102,35.060000,33.450000,B,Bridge South,False,False
570,102,35.110000,33.400000,B,Bridge West,False,False
