PointId,ZoneId,Latitude,Longitude,PointType,Name,IsPickupAllowed,IsDropoffAllowed
543,84,34.960014,33.426591,S,Station 2,True,True
544,84,35.060000,33.450000,B,Bridge North,False,False
545,84,35.010000,33.500000,B,Bridge East,False,False
546,84,34.960000,33.450000,B,Bridge South,False,False
547,84,35.010000,33.400000,B,Bridge West,False,False
548,85,35.024645,33.588499,S,Station 1,True,True
549,85,35.027129,33.514524,S,Station 2,True,True
550,85,35.007643,33.597484,S,Station 3,True,True
551,85,35.060000,33.550000,B,Bridge North,False,False
552,85,35.010000,33.600000,B,Bridge East,False,False
553,85,34.960000,33.550000,B,Bridge South,False,False
554,85,35.010000,33.500000,B,Bridge West,False,False
555,86,34.997034,33.693685,S,Station 1,True,True
556,86,34.991477,33.633396,S,Station 2,True,True
557,86,34.967190,33.653784,S,Station 3,True,True
558,86,35.060000,33.650000,B,Bridge North,False,False
559,86,35.010000,33.700000,B,Bridge East,False,False
560,86,34.960000,33.650000,B,Bridge South,False,False
561,86,35.010000,33.600000,B,Bridge West,False,False
562,87,35.021201,33.797466,S,Station 1,True,True
563,87,35.005232,33.747884,S,Station 2,True,True
564,87,34.964725,33.771755,S,Station 3,True,True
565,87,35.060000,33.750000,B,Bridge North,False,False
566,87,35.010000,33.800000,B,Bridge East,False,False
567,87,34.960000,33.750000,B,Bridge South,False,False
568,87,35.010000,33.700000,B,Bridge West,False,False
569,88,35.031434,33.839762,S,Station 1,True,True
570,88,35.022807,33.831833,S,Station 2,True,True
571,88,35.060000,33.850000,B,Bridge North,False,False
572,88,35.010000,33.900000,B,Bridge East,False,False
573,88,34.960000,33.850000,B,Bridge South,False,False
574,88,35.010000,33.800000,B,Bridge West,False,False
575,89,35.050753,33.914794,S,Station 1,True,True
576,89,35.011955,33.981387,S,Station 2,True,True
577,89,34.975067,33.960564,S,Station 3,True,True
578,89,35.060000,33.950000,B,Bridge North,False,False
579,89,35.010000,34.000000,B,Bridge East,False,False
580,89,34.960000,33.950000,B,Bridge South,False,False
581,89,35.010000,33.900000,B,Bridge West,False,False
582,90,34.982454,34.004161,S,Station 1,True,True
583,90,34.982210,34.052666,S,Station 2,True,True
584,90,35.003174,34.014709,S,Station 3,True,True
585,90,35.060000,34.050000,B,Bridge North,False,False
586,90,35.010000,34.100000,B,Bridge East,False,False
587,90,34.960000,34.050000,B,Bridge South,False,False
588,90,35.010000,34.000000,B,Bridge West,False,False
589,91,35.153049,32.360619,S,Station 1,True,True
590,91,35.111088,32.329939,S,Station 2,True,True
591,91,35.160000,32.350000,B,Bridge North,False,False
592,91,35.110000,32.400000,B,Bridge East,False,False
593,91,35.060000,32.350000,B,Bridge South,False,False
594,91,35.110000,32.300000,B,Bridge West,False,False
595,92,35.149301,32.440128,S,Station 1,True,True
596,92,35.152955,32.414062,S,Station 2,True,True
597,92,35.103343,32.434087,S,Station 3,True,True
598,92,35.160000,32.450000,B,Bridge North,False,False
599,92,35.110000,32.500000,B,Bridge East,False,False
600,92,35.060000,32.450000,B,Bridge South,False,False
601,92,35.110000,32.400000,B,Bridge West,False,False
602,93,35.149690,32.594693,S,Station 1,True,True
603,93,35.156605,32.532753,S,Station 2,True,True
604,93,35.135023,32.543545,S,Station 3,True,True
605,93,35.160000,32.550000,B,Bridge North,False,False
606,93,35.110000,32.600000,B,Bridge East,False,False
607,93,35.060000,32.550000,B,Bridge South,False,False
608,93,35.110000,32.500000,B,Bridge West,False,False
609,94,35.114749,32.637731,S,Station 1,True,True
610,94,35.131064,32.644244,S,Station 2,True,True
611,94,35.160000,32.650000,B,Bridge North,False,False
612,94,35.110000,32.700000,B,Bridge East,False,False
613,94,35.060000,32.650000,B,Bridge South,False,False
614,94,35.110000,32.600000,B,Bridge West,False,False
615,95,35.103554,32.714383,S,Station 1,True,True
616,95,35.154210,32.789331,S,Station 2,True,True
617,95,35.128701,32.751052,S,Station 3,True,True
618,95,35.160000,32.750000,B,Bridge North,False,False
619,95,35.110000,32.800000,B,Bridge East,False,False
620,95,35.060000,32.750000,B,Bridge South,False,False
621,95,35.110000,32.700000,B,Bridge West,False,False
622,96,35.143161,32.882668,S,Station 1,True,True
623,96,35.088832,32.847926,S,Station 2,True,True
624,96,35.120924,32.881353,S,Station 3,True,True
625,96,35.160000,32.850000,B,Bridge North,False,False
626,96,35.110000,32.900000,B,Bridge East,False,False
627,96,35.060000,32.850000,B,Bridge South,False,False
628,96,35.110000,32.800000,B,Bridge West,False,False
629,97,35.139344,32.911764,S,Station 1,True,True
630,97,35.138117,32.997415,S,Station 2,True,True
631,97,35.127996,32.979854,S,Station 3,True,True
632,97,35.160000,32.950000,B,Bridge North,False,False
633,97,35.110000,33.000000,B,Bridge East,False,False
634,97,35.060000,32.950000,B,Bridge South,False,False
635,97,35.110000,32.900000,B,Bridge West,False,False
636,98,35.116845,33.055093,S,Station 1,True,True
637,98,35.117623,33.007251,S,Station 2,True,True
638,98,35.082857,33.088175,S,Station 3,True,True
639,98,35.160000,33.050000,B,Bridge North,False,False
640,98,35.110000,33.100000,B,Bridge East,False,False
641,98,35.060000,33.050000,B,Bridge South,False,False
642,98,35.110000,33.000000,B,Bridge West,False,False
643,99,35.151884,33.146632,S,Station 1,True,True
644,99,35.128005,33.148792,S,Station 2,True,True
645,99,35.160000,33.150000,B,Bridge North,False,False
646,99,35.110000,33.200000,B,Bridge East,False,False
647,99,35.060000,33.150000,B,Bridge South,False,False
648,99,35.110000,33.100000,B,Bridge West,False,False
649,100,35.154959,33.276572,S,Station 1,True,True
650,100,35.159908,33.275174,S,Station 2,True,True
651,100,35.160000,33.250000,B,Bridge North,False,False
652,100,35.110000,33.300000,B,Bridge East,False,False
653,100,35.060000,33.250000,B,Bridge South,False,False
654,100,35.110000,33.200000,B,Bridge West,False,False
655,101,35.093846,33.389908,S,Station 1,True,True
656,101,35.146429,33.365653,S,Station 2,True,True
657,101,35.160000,33.350000,B,Bridge North,False,False
658,101,35.110000,33.400000,B,Bridge East,False,False
659,101,35.060000,33.350000,B,Bridge South,False,False
660,101,35.110000,33.300000,B,Bridge West,False,False
661,102,35.086204,33.405134,S,Station 1,True,True
662,102,35.153795,33.447825,S,Station 2,True,True
663,102,35.137407,33.415241,S,Station 3,True,True
664,102,35.160000,33.450000,B,Bridge North,False,False
665,102,35.110000,33.500000,B,Bridge East,False,False
666,102,35.060000,33.450000,B,Bridge South,False,False
667,102,35.110000,33.400000,B,Bridge West,False,False
668,103,35.084240,33.580009,S,Station 1,True,True
669,103,35.126243,33.536169,S,Station 2,True,True
670,103,35.160000,33.550000,B,Bridge North,False,False
671,103,35.110000,33.600000,B,Bridge East,False,False
672,103,35.060000,33.550000,B,Bridge South,False,False
673,103,35.110000,33.500000,B,Bridge West,False,False
674,104,35.123724,33.611078,S,Station 1,True,True
675,104,35.129463,33.681983,S,Station 2,True,True
676,104,35.066156,33.611595,S,Station 3,True,True
677,104,35.160000,33.650000,B,Bridge North,False,False
678,104,35.110000,33.700000,B,Bridge East,False,False
679,104,35.060000,33.650000,B,Bridge South,False,False
680,104,35.110000,33.600000,B,Bridge West,False,False
681,105,35.113636,33.788540,S,Station 1,True,True
682,105,35.141568,33.732204,S,Station 2,True,True
683,105,35.125997,33.787895,S,Station 3,True,True
684,105,35.160000,33.750000,B,Bridge North,False,False
685,105,35.110000,33.800000,B,Bridge East,False,False
686,105,35.060000,33.750000,B,Bridge South,False,False
687,105,35.110000,33.700000,B,Bridge West,False,False
688,106,35.148272,33.891354,S,Station 1,True,True
689,106,35.156244,33.845671,S,Station 2,True,True
690,106,35.160000,33.850000,B,Bridge North,False,False
691,106,35.110000,33.900000,B,Bridge East,False,False
692,106,35.060000,33.850000,B,Bridge South,False,False
693,106,35.110000,33.800000,B,Bridge West,False,False
694,107,35.074615,33.932123,S,Station 1,True,True
695,107,35.108522,33.958040,S,Station 2,True,True
696,107,35.149705,33.930347,S,Station 3,True,True
697,107,35.160000,33.950000,B,Bridge North,False,False
698,107,35.110000,34.000000,B,Bridge East,False,False
699,107,35.060000,33.950000,B,Bridge South,False,False
700,107,35.110000,33.900000,B,Bridge West,False,False
701,108,35.078887,34.030844,S,Station 1,True,True
702,108,35.134426,34.096983,S,Station 2,True,True
703,108,35.160000,34.050000,B,Bridge North,False,False
704,108,35.110000,34.100000,B,Bridge East,False,False
705,108,35.060000,34.050000,B,Bridge South,False,False
706,108,35.110000,34.000000,B,Bridge West,False,False
707,1,34.637578,32.373074,S,Station 4,True,True
708,1,34.586713,32.31682,S,Station 5,True,True
709,1,34.599834,32.316219,S,Station 6,True,True
710,2,34.620033,32.448673,S,Station 3,True,True
711,2,34.62491,32.436865,S,Station 4,True,True
712,2,34.632276,32.430452,S,Station 5,True,True
713,2,34.616683,32.445183,S,Station 6,True,True
714,3,34.600455,32.539163,S,Station 4,True,True
715,3,34.623272,32.516917,S,Station 5,True,True
716,3,34.639784,32.572805,S,Station 6,True,True
717,4,34.609515,32.675925,S,Station 3,True,True
718,4,34.622302,32.653595,S,Station 4,True,True
719,4,34.576988,32.642958,S,Station 5,True,True
720,4,34.624443,32.634748,S,Station 6,True,True
721,5,34.583205,32.743876,S,Station 3,True,True
722,5,34.59936,32.772034,S,Station 4,True,True
723,5,34.615493,32.771024,S,Station 5,True,True
724,5,34.607511,32.718157,S,Station 6,True,True
725,6,34.631496,32.838797,S,Station 4,True,True
726,6,34.624435,32.852951,S,Station 5,True,True
727,6,34.617414,32.86672,S,Station 6,True,True
728,7,34.607681,32.962939,S,Station 3,True,True
729,7,34.629429,32.977861,S,Station 4,True,True
730,7,34.621061,32.937897,S,Station 5,True,True
731,7,34.581367,32.959311,S,Station 6,True,True
732,8,34.606579,33.070279,S,Station 3,True,True
733,8,34.630199,33.081477,S,Station 4,True,True
734,8,34.618456,33.077744,S,Station 5,True,True
735,8,34.589764,33.074313,S,Station 6,True,True
736,9,34.58896,33.169277,S,Station 4,True,True
737,9,34.589012,33.158617,S,Station 5,True,True
738,9,34.603314,33.138418,S,Station 6,True,True
739,10,34.620388,33.253773,S,Station 4,True,True
740,10,34.639559,33.220718,S,Station 5,True,True
741,10,34.578986,33.241145,S,Station 6,True,True
742,11,34.631476,33.32765,S,Station 4,True,True
743,11,34.621092,33.342695,S,Station 5,True,True
744,11,34.633601,33.315655,S,Station 6,True,True
745,12,34.578624,33.476837,S,Station 3,True,True
746,12,34.577596,33.484871,S,Station 4,True,True
747,12,34.618042,33.467015,S,Station 5,True,True
748,12,34.608845,33.417339,S,Station 6,True,True
749,13,34.58977,33.523862,S,Station 3,True,True
750,13,34.579238,33.560475,S,Station 4,True,True
751,13,34.606932,33.552433,S,Station 5,True,True
752,13,34.615095,33.556547,S,Station 6,True,True
753,14,34.592788,33.668382,S,Station 4,True,True
754,14,34.627126,33.658551,S,Station 5,True,True
755,14,34.58374,33.636535,S,Station 6,True,True
756,15,34.579719,33.768452,S,Station 4,True,True
757,15,34.586618,33.723338,S,Station 5,True,True
758,15,34.579846,33.784977,S,Station 6,True,True
759,16,34.58025,33.869408,S,Station 4,True,True
760,16,34.579305,33.870135,S,Station 5,True,True
761,16,34.601068,33.875773,S,Station 6,True,True
762,17,34.576666,33.97882,S,Station 3,True,True
763,17,34.642052,33.952669,S,Station 4,True,True
764,17,34.585379,33.979597,S,Station 5,True,True
765,17,34.615272,33.955955,S,Station 6,True,True
766,18,34.578807,34.067232,S,Station 4,True,True
767,18,34.612664,34.035319,S,Station 5,True,True
768,18,34.633796,34.050388,S,Station 6,True,True
769,19,34.693095,32.323875,S,Station 4,True,True
770,19,34.688024,32.327312,S,Station 5,True,True
771,19,34.684439,32.360389,S,Station 6,True,True
772,20,34.744206,32.433135,S,Station 3,True,True
773,20,34.743204,32.444225,S,Station 4,True,True
774,20,34.686929,32.473313,S,Station 5,True,True
775,20,34.738432,32.478544,S,Station 6,True,True
776,21,34.697836,32.569917,S,Station 3,True,True
777,21,34.74308,32.517215,S,Station 4,True,True
778,21,34.744545,32.559182,S,Station 5,True,True
779,21,34.728568,32.515304,S,Station 6,True,True
780,22,34.741293,32.629299,S,Station 4,True,True
781,22,34.676578,32.626417,S,Station 5,True,True
782,22,34.726992,32.673094,S,Station 6,True,True
783,23,34.688131,32.739734,S,Station 4,True,True
784,23,34.703484,32.730494,S,Station 5,True,True
785,23,34.680229,32.779573,S,Station 6,True,True
786,24,34.709542,32.863667,S,Station 4,True,True
787,24,34.738475,32.871718,S,Station 5,True,True
788,24,34.718571,32.868248,S,Station 6,True,True
789,25,34.702528,32.975419,S,Station 4,True,True
790,25,34.728147,32.975329,S,Station 5,True,True
791,25,34.726422,32.937419,S,Station 6,True,True
792,26,34.687522,33.015727,S,Station 4,True,True
793,26,34.693656,33.017188,S,Station 5,True,True
794,26,34.733956,33.074661,S,Station 6,True,True
795,27,34.704075,33.180088,S,Station 4,True,True
796,27,34.727016,33.184739,S,Station 5,True,True
797,27,34.676722,33.18168,S,Station 6,True,True
798,28,34.709116,33.2772,S,Station 3,True,True
799,28,34.735762,33.281848,S,Station 4,True,True
800,28,34.711427,33.256355,S,Station 5,True,True
801,28,34.727151,33.283463,S,Station 6,True,True
802,29,34.720463,33.322521,S,Station 3,True,True
803,29,34.734212,33.37656,S,Station 4,True,True
804,29,34.705316,33.317676,S,Station 5,True,True
805,29,34.68459,33.370827,S,Station 6,True,True
806,30,34.712585,33.437565,S,Station 3,True,True
807,30,34.7379,33.456062,S,Station 4,True,True
808,30,34.737271,33.459151,S,Station 5,True,True
809,30,34.676596,33.483399,S,Station 6,True,True
810,31,34.688784,33.546772,S,Station 3,True,True
811,31,34.691266,33.57614,S,Station 4,True,True
812,31,34.743367,33.55813,S,Station 5,True,True
813,31,34.715425,33.546064,S,Station 6,True,True
814,32,34.738058,33.659835,S,Station 4,True,True
815,32,34.721945,33.616578,S,Station 5,True,True
816,32,34.738747,33.662328,S,Station 6,True,True
817,33,34.676532,33.7739,S,Station 4,True,True
818,33,34.72503,33.736311,S,Station 5,True,True
819,33,34.715465,33.770495,S,Station 6,True,True
820,34,34.726727,33.878233,S,Station 4,True,True
821,34,34.743643,33.849862,S,Station 5,True,True
822,34,34.690256,33.833964,S,Station 6,True,True
823,35,34.690793,33.918419,S,Station 3,True,True
824,35,34.736298,33.946878,S,Station 4,True,True
825,35,34.730722,33.984565,S,Station 5,True,True
826,35,34.715787,33.977558,S,Station 6,True,True
827,36,34.68964,34.040315,S,Station 4,True,True
828,36,34.722401,34.06242,S,Station 5,True,True
829,36,34.701873,34.043105,S,Station 6,True,True
830,37,34.832379,32.3304,S,Station 4,True,True
831,37,34.843061,32.358722,S,Station 5,True,True
832,37,34.80565,32.341373,S,Station 6,True,True
833,38,34.798935,32.424722,S,Station 3,True,True
834,38,34.805074,32.417758,S,Station 4,True,True
835,38,34.831316,32.455876,S,Station 5,True,True
836,38,34.780709,32.450276,S,Station 6,True,True
837,39,34.799063,32.549,S,Station 4,True,True
838,39,34.820602,32.582572,S,Station 5,True,True
839,39,34.776794,32.525494,S,Station 6,True,True
840,40,34.842141,32.662628,S,Station 3,True,True
841,40,34.779413,32.653877,S,Station 4,True,True
842,40,34.813047,32.628315,S,Station 5,True,True
843,40,34.799375,32.652927,S,Station 6,True,True
844,41,34.798965,32.731962,S,Station 3,True,True
845,41,34.788209,32.719654,S,Station 4,True,True
846,41,34.786218,32.73615,S,Station 5,True,True
847,41,34.787336,32.737804,S,Station 6,True,True
848,42,34.822439,32.845785,S,Station 4,True,True
849,42,34.788365,32.861322,S,Station 5,True,True
850,42,34.790621,32.882948,S,Station 6,True,True
851,43,34.800315,32.9154,S,Station 4,True,True
852,43,34.823544,32.964236,S,Station 5,True,True
853,43,34.7891,32.972011,S,Station 6,True,True
854,44,34.786204,33.073801,S,Station 3,True,True
855,44,34.835286,33.066474,S,Station 4,True,True
856,44,34.796531,33.024559,S,Station 5,True,True
857,44,34.796773,33.02319,S,Station 6,True,True
858,45,34.79951,33.161726,S,Station 4,True,True
859,45,34.836588,33.159713,S,Station 5,True,True
860,45,34.841047,33.152682,S,Station 6,True,True
861,46,34.799717,33.26756,S,Station 4,True,True
862,46,34.784308,33.229023,S,Station 5,True,True
863,46,34.778884,33.258113,S,Station 6,True,True
864,47,34.820678,33.34346,S,Station 4,True,True
865,47,34.818018,33.372582,S,Station 5,True,True
866,47,34.822633,33.324739,S,Station 6,True,True
867,48,34.781965,33.467661,S,Station 4,True,True
868,48,34.822735,33.440628,S,Station 5,True,True
869,48,34.79014,33.47648,S,Station 6,True,True
870,49,34.820155,33.522185,S,Station 4,True,True
871,49,34.83585,33.525972,S,Station 5,True,True
872,49,34.809053,33.555018,S,Station 6,True,True
873,50,34.784095,33.633793,S,Station 3,True,True
874,50,34.841286,33.625198,S,Station 4,True,True
875,50,34.823966,33.679328,S,Station 5,True,True
876,50,34.815402,33.638793,S,Station 6,True,True
877,51,34.801545,33.780692,S,Station 4,True,True
878,51,34.820551,33.761757,S,Station 5,True,True
879,51,34.842459,33.749744,S,Station 6,True,True
880,52,34.826744,33.862689,S,Station 4,True,True
881,52,34.811715,33.883543,S,Station 5,True,True
882,52,34.786682,33.832892,S,Station 6,True,True
883,53,34.780226,33.962261,S,Station 3,True,True
884,53,34.826906,33.978176,S,Station 4,True,True
885,53,34.785817,33.974405,S,Station 5,True,True
886,53,34.834932,33.95043,S,Station 6,True,True
887,54,34.810903,34.051261,S,Station 3,True,True
888,54,34.803724,34.059317,S,Station 4,True,True
889,54,34.808823,34.063042,S,Station 5,True,True
890,54,34.832647,34.063151,S,Station 6,True,True
891,55,34.943011,32.316245,S,Station 3,True,True
892,55,34.887735,32.347351,S,Station 4,True,True
893,55,34.926363,32.380587,S,Station 5,True,True
894,55,34.912036,32.339672,S,Station 6,True,True
895,56,34.910577,32.4579,S,Station 3,True,True
896,56,34.900105,32.423556,S,Station 4,True,True
897,56,34.893648,32.483819,S,Station 5,True,True
898,56,34.933237,32.483947,S,Station 6,True,True
899,57,34.944042,32.543595,S,Station 4,True,True
900,57,34.88294,32.536952,S,Station 5,True,True
901,57,34.921924,32.566826,S,Station 6,True,True
902,58,34.908195,32.680769,S,Station 3,True,True
903,58,34.942735,32.676641,S,Station 4,True,True
904,58,34.887625,32.654011,S,Station 5,True,True
905,58,34.905077,32.663069,S,Station 6,True,True
906,59,34.896636,32.723034,S,Station 4,True,True
907,59,34.906265,32.76222,S,Station 5,True,True
908,59,34.913787,32.756774,S,Station 6,True,True
909,60,34.8926,32.86102,S,Station 3,True,True
910,60,34.908966,32.864071,S,Station 4,True,True
911,60,34.884344,32.864836,S,Station 5,True,True
912,60,34.933556,32.871435,S,Station 6,True,True
913,61,34.916874,32.935776,S,Station 4,True,True
914,61,34.875879,32.970529,S,Station 5,True,True
915,61,34.906552,32.9473,S,Station 6,True,True
916,62,34.902022,33.06584,S,Station 3,True,True
917,62,34.92734,33.038168,S,Station 4,True,True
918,62,34.906501,33.029965,S,Station 5,True,True
919,62,34.944846,33.070013,S,Station 6,True,True
920,63,34.878384,33.152308,S,Station 3,True,True
921,63,34.931641,33.145829,S,Station 4,True,True
922,63,34.883798,33.121209,S,Station 5,True,True
923,63,34.944117,33.184292,S,Station 6,True,True
924,64,34.894729,33.219431,S,Station 3,True,True
925,64,34.905572,33.237528,S,Station 4,True,True
926,64,34.890997,33.233607,S,Station 5,True,True
927,64,34.892966,33.243279,S,Station 6,True,True
928,65,34.878909,33.37297,S,Station 4,True,True
929,65,34.944733,33.316218,S,Station 5,True,True
930,65,34.934665,33.340672,S,Station 6,True,True
931,66,34.919727,33.45549,S,Station 3,True,True
932,66,34.931114,33.438971,S,Station 4,True,True
933,66,34.928972,33.434635,S,Station 5,True,True
934,66,34.910916,33.478548,S,Station 6,True,True
935,67,34.944675,33.556401,S,Station 3,True,True
936,67,34.933116,33.537391,S,Station 4,True,True
937,67,34.923181,33.565014,S,Station 5,True,True
938,67,34.87648,33.584447,S,Station 6,True,True
939,68,34.913715,33.665205,S,Station 3,True,True
940,68,34.884484,33.629907,S,Station 4,True,True
941,68,34.881306,33.633984,S,Station 5,True,True
942,68,34.878658,33.64963,S,Station 6,True,True
943,69,34.944551,33.71507,S,Station 4,True,True
944,69,34.920935,33.777247,S,Station 5,True,True
945,69,34.877059,33.747645,S,Station 6,True,True
946,70,34.932818,33.845347,S,Station 3,True,True
947,70,34.902331,33.863385,S,Station 4,True,True
948,70,34.877398,33.858596,S,Station 5,True,True
949,70,34.907697,33.817315,S,Station 6,True,True
950,71,34.899206,33.96992,S,Station 3,True,True
951,71,34.895505,33.929581,S,Station 4,True,True
952,71,34.880364,33.935098,S,Station 5,True,True
953,71,34.894296,33.968383,S,Station 6,True,True
954,72,34.930479,34.072629,S,Station 3,True,True
955,72,34.885438,34.025145,S,Station 4,True,True
956,72,34.936263,34.041927,S,Station 5,True,True
957,72,34.888409,34.027154,S,Station 6,True,True
958,73,35.032013,32.346739,S,Station 4,True,True
959,73,35.02763,32.325514,S,Station 5,True,True
960,73,35.019667,32.356584,S,Station 6,True,True
961,74,34.991726,32.420475,S,Station 3,True,True
962,74,35.021149,32.435898,S,Station 4,True,True
963,74,35.023863,32.483189,S,Station 5,True,True
964,74,34.983012,32.438646,S,Station 6,True,True
965,75,35.014419,32.554027,S,Station 4,True,True
966,75,35.020348,32.516709,S,Station 5,True,True
967,75,35.008378,32.547453,S,Station 6,True,True
968,76,35.015893,32.643373,S,Station 4,True,True
969,76,35.010706,32.615408,S,Station 5,True,True
970,76,35.007375,32.66906,S,Station 6,True,True
971,77,35.035954,32.719614,S,Station 4,True,True
972,77,34.976964,32.741255,S,Station 5,True,True
973,77,35.014422,32.747728,S,Station 6,True,True
974,78,35.016117,32.862013,S,Station 3,True,True
975,78,35.005811,32.880972,S,Station 4,True,True
976,78,34.983721,32.875575,S,Station 5,True,True
977,78,35.002691,32.88161,S,Station 6,True,True
978,79,35.04098,32.926444,S,Station 4,True,True
979,79,35.025301,32.940195,S,Station 5,True,True
980,79,35.036841,32.915313,S,Station 6,True,True
981,80,35.020766,33.05713,S,Station 3,True,True
982,80,35.031264,33.039381,S,Station 4,True,True
983,80,34.977215,33.07776,S,Station 5,True,True
984,80,35.019162,33.035042,S,Station 6,True,True
985,81,34.986668,33.137459,S,Station 3,True,True
986,81,34.993306,33.118384,S,Station 4,True,True
987,81,35.024617,33.175306,S,Station 5,True,True
988,81,35.00495,33.125183,S,Station 6,True,True
989,82,35.029127,33.24922,S,Station 3,True,True
990,82,35.000333,33.265867,S,Station 4,True,True
991,82,35.032814,33.261559,S,Station 5,True,True
992,82,35.005422,33.217985,S,Station 6,True,True
993,83,35.008537,33.376433,S,Station 4,True,True
994,83,35.025465,33.333757,S,Station 5,True,True
995,83,35.027637,33.34024,S,Station 6,True,True
996,84,35.007183,33.429993,S,Station 3,True,True
997,84,34.980553,33.483124,S,Station 4,True,True
998,84,34.995548,33.479882,S,Station 5,True,True
999,84,35.04239,33.470258,S,Station 6,True,True
1000,85,35.004016,33.583593,S,Station 4,True,True
1001,85,35.029289,33.519838,S,Station 5,True,True
1002,85,35.011219,33.523846,S,Station 6,True,True
1003,86,34.989657,33.623724,S,Station 4,True,True
1004,86,34.994663,33.670626,S,Station 5,True,True
1005,86,35.044317,33.626162,S,Station 6,True,True
1006,87,35.022626,33.723813,S,Station 4,True,True
1007,87,35.031393,33.748493,S,Station 5,True,True
1008,87,35.020541,33.734212,S,Station 6,True,True
1009,88,35.03706,33.838251,S,Station 3,True,True
1010,88,35.023568,33.859026,S,Station 4,True,True
1011,88,35.036465,33.842556,S,Station 5,True,True
1012,88,35.011219,33.835017,S,Station 6,True,True
1013,89,34.976553,33.969737,S,Station 4,True,True
1014,89,34.985767,33.972758,S,Station 5,True,True
1015,89,35.043436,33.959433,S,Station 6,True,True
1016,90,34.979736,34.074347,S,Station 4,True,True
1017,90,35.026037,34.028513,S,Station 5,True,True
1018,90,34.988646,34.019345,S,Station 6,True,True
1019,91,35.126969,32.35823,S,Station 3,True,True
1020,91,35.087424,32.336172,S,Station 4,True,True
1021,91,35.115134,32.347501,S,Station 5,True,True
1022,91,35.093054,32.378406,S,Station 6,True,True
1023,92,35.128895,32.43818,S,Station 4,True,True
1024,92,35.119303,32.478037,S,Station 5,True,True
1025,92,35.139605,32.447946,S,Station 6,True,True
1026,93,35.117384,32.532983,S,Station 4,True,True
1027,93,35.137701,32.549988,S,Station 5,True,True
1028,93,35.113474,32.520015,S,Station 6,True,True
1029,94,35.134809,32.675976,S,Station 3,True,True
1030,94,35.127691,32.623102,S,Station 4,True,True
1031,94,35.085433,32.629535,S,Station 5,True,True
1032,94,35.07622,32.679088,S,Station 6,True,True
1033,95,35.11542,32.759598,S,Station 4,True,True
1034,95,35.110078,32.726629,S,Station 5,True,True
1035,95,35.119423,32.766279,S,Station 6,True,True
1036,96,35.137501,32.829651,S,Station 4,True,True
1037,96,35.126373,32.875052,S,Station 5,True,True
1038,96,35.079276,32.854978,S,Station 6,True,True
1039,97,35.107115,32.938039,S,Station 4,True,True
1040,97,35.106817,32.938331,S,Station 5,True,True
1041,97,35.077676,32.951066,S,Station 6,True,True
1042,98,35.137926,33.015476,S,Station 4,True,True
1043,98,35.114581,33.042099,S,Station 5,True,True
1044,98,35.11926,33.026728,S,Station 6,True,True
1045,99,35.093327,33.123529,S,Station 3,True,True
1046,99,35.094973,33.15884,S,Station 4,True,True
1047,99,35.103414,33.13812,S,Station 5,True,True
1048,99,35.104399,33.124973,S,Station 6,True,True
1049,100,35.096989,33.273778,S,Station 3,True,True
1050,100,35.137865,33.276007,S,Station 4,True,True
1051,100,35.083578,33.234681,S,Station 5,True,True
1052,100,35.114931,33.230221,S,Station 6,True,True
1053,101,35.113836,33.345709,S,Station 3,True,True
1054,101,35.094034,33.368684,S,Station 4,True,True
1055,101,35.082323,33.348126,S,Station 5,True,True
1056,101,35.134311,33.335422,S,Station 6,True,True
1057,102,35.108888,33.447632,S,Station 4,True,True
1058,102,35.103434,33.438079,S,Station 5,True,True
1059,102,35.121692,33.430911,S,Station 6,True,True
1060,103,35.098221,33.554801,S,Station 3,True,True
1061,103,35.094884,33.519874,S,Station 4,True,True
1062,103,35.075107,33.554791,S,Station 5,True,True
1063,103,35.081956,33.555662,S,Station 6,True,True
1064,104,35.110836,33.650044,S,Station 4,True,True
1065,104,35.142252,33.648994,S,Station 5,True,True
1066,104,35.082513,33.679815,S,Station 6,True,True
1067,105,35.09871,33.728666,S,Station 4,True,True
1068,105,35.134089,33.779676,S,Station 5,True,True
1069,105,35.089995,33.76526,S,Station 6,True,True
1070,106,35.086201,33.823565,S,Station 3,True,True
1071,106,35.090617,33.863788,S,Station 4,True,True
1072,106,35.127593,33.821604,S,Station 5,True,True
1073,106,35.102271,33.868345,S,Station 6,True,True
1074,107,35.115533,33.978202,S,Station 4,True,True
1075,107,35.113918,33.982272,S,Station 5,True,True
1076,107,35.093704,33.963059,S,Station 6,True,True
1077,108,35.131037,34.049526,S,Station 3,True,True
1078,108,35.079488,34.058496,S,Station 4,True,True
1079,108,35.135661,34.075239,S,Station 5,True,True
1080,108,35.12257,34.02903,S,Station 6,True,True
